Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Matchweek,Season
Stole Dimitrievski,1,mk MKD,GK,28-320,90,0,0,0,0,0,0,0,0,25.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,24.0,79.2,0.0,14.0,0.0,0.0,0.0,14,2022-2023
Radamel Falcao,9,co COL,FW,36-273,58,0,0,0,0,0,0,1,0,13.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,5.0,9.0,55.6,0.0,8.0,0.0,1.0,0.0,14,2022-2023
   Sergio Camello,34,es ESP,FW,21-273,32,0,0,0,0,1,1,0,0,9.0,1.0,0,0.0,0.1,0.1,0.0,1.0,0.0,5.0,6.0,83.3,0.0,8.0,0.0,1.0,0.0,14,2022-2023
Álvaro García,18,es ESP,LW,30-014,88,0,0,0,0,0,0,1,0,40.0,3.0,0,3.0,0.0,0.0,0.1,3.0,0.0,16.0,29.0,55.2,1.0,23.0,4.0,2.0,0.0,14,2022-2023
   Randy Ntekja,11,fr FRA,LW,24-339,2,0,0,0,0,0,0,0,0,5.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,100.0,0.0,3.0,0.0,2.0,0.0,14,2022-2023
Isaac Palazón Camacho,7,es ESP,RW,27-318,58,0,0,0,0,2,1,0,0,41.0,1.0,0,0.0,0.0,0.0,0.0,1.0,0.0,22.0,30.0,73.3,3.0,24.0,1.0,1.0,0.0,14,2022-2023
   Salvi,14,es ESP,RW,31-225,32,0,0,0,0,0,0,1,0,19.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,11.0,19.0,57.9,0.0,13.0,1.0,0.0,0.0,14,2022-2023
Unai López,17,es ESP,AM,27-011,69,0,0,0,0,0,0,0,0,62.0,2.0,0,0.0,0.0,0.0,0.1,4.0,0.0,45.0,54.0,83.3,3.0,40.0,0.0,3.0,1.0,14,2022-2023
   Pathé Ciss,21,sn SEN,DM,28-239,21,0,0,0,0,0,0,0,0,16.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,15.0,66.7,1.0,7.0,0.0,0.0,0.0,14,2022-2023
Óscar Valentín,23,es ESP,DM,28-082,90,0,0,0,0,0,0,1,0,62.0,1.0,1,0.0,0.0,0.0,0.0,2.0,0.0,44.0,51.0,86.3,4.0,41.0,0.0,1.0,0.0,14,2022-2023
Santi Comesaña,6,es ESP,DM,26-036,69,0,0,0,0,1,0,1,0,45.0,6.0,0,1.0,0.1,0.1,0.0,3.0,0.0,29.0,33.0,87.9,3.0,26.0,2.0,1.0,1.0,14,2022-2023
   Óscar Trejo,8,ar ARG,AM,34-198,21,0,0,0,0,0,0,0,0,23.0,3.0,0,0.0,0.0,0.0,0.1,3.0,0.0,17.0,19.0,89.5,4.0,19.0,0.0,1.0,0.0,14,2022-2023
Fran Garcia,3,es ESP,LB,23-088,90,0,0,0,0,1,0,0,0,76.0,1.0,2,2.0,0.0,0.0,0.0,0.0,0.0,57.0,66.0,86.4,7.0,51.0,5.0,2.0,1.0,14,2022-2023
Catena,5,es ESP,CB,28-013,90,0,0,0,0,1,0,1,0,77.0,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,63.0,70.0,90.0,6.0,60.0,0.0,0.0,0.0,14,2022-2023
Florian Lejeune,19,fr FRA,CB,31-174,90,0,0,0,0,3,1,1,0,90.0,0.0,0,1.0,0.1,0.1,0.0,1.0,0.0,70.0,82.0,85.4,5.0,68.0,0.0,0.0,0.0,14,2022-2023
Iván Balliu,20,al ALB,RB,30-313,90,0,0,0,0,1,0,0,0,84.0,2.0,1,0.0,0.0,0.0,0.0,0.0,0.0,53.0,68.0,77.9,4.0,43.0,2.0,3.0,0.0,14,2022-2023
Stole Dimitrievski,1,mk MKD,GK,28-320,90,0,0,0,0,0,0,0,0,25.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,24.0,79.2,0.0,14.0,0.0,0.0,0.0,14,2022-2023
Hugo Duro,19,es ESP,FW,23-000,78,0,0,0,0,1,0,0,0,24.0,1.0,0,0.0,0.1,0.1,0.0,1.0,1.0,9.0,17.0,52.9,0.0,21.0,2.0,0.0,0.0,14,2022-2023
   Marcos André,22,br BRA,FW,26-021,12,0,0,0,0,1,0,0,0,3.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,100.0,0.0,2.0,0.0,1.0,0.0,14,2022-2023
Samuel Lino,16,br BRA,LW,22-322,90,0,0,0,0,3,1,0,0,79.0,3.0,0,0.0,0.2,0.2,0.0,3.0,2.0,54.0,64.0,84.4,6.0,60.0,10.0,6.0,3.0,14,2022-2023
Samu Castillejo,11,es ESP,RW,27-296,68,0,0,0,0,3,3,1,0,39.0,1.0,0,1.0,0.0,0.0,0.0,1.0,0.0,26.0,30.0,86.7,7.0,27.0,2.0,2.0,1.0,14,2022-2023
   Justin Kluivert,9,nl NED,RW,23-189,22,1,0,0,0,2,1,0,0,8.0,0.0,0,0.0,0.6,0.6,0.0,1.0,1.0,5.0,5.0,100.0,0.0,8.0,1.0,0.0,0.0,14,2022-2023
Domingos André Ribeiro Almeida,18,pt POR,LM,22-164,90,1,0,0,0,1,1,0,0,63.0,0.0,1,2.0,0.1,0.1,0.1,4.0,1.0,44.0,51.0,86.3,6.0,49.0,2.0,6.0,2.0,14,2022-2023
Nicolás González,17,es ESP,CM,20-311,78,0,0,0,0,0,0,0,0,71.0,3.0,1,2.0,0.0,0.0,0.0,0.0,0.0,52.0,60.0,86.7,3.0,44.0,1.0,2.0,2.0,14,2022-2023
   Hugo Guillamón,6,,"DF,MF",22-283,12,1,0,1,1,1,1,0,0,,,0,,,,,,,,,,,,,,,14,2022-2023
Yunus Musah,4,us USA,RM,19-346,84,0,0,0,0,2,0,0,0,42.0,1.0,0,0.0,0.1,0.1,0.0,3.0,0.0,27.0,32.0,84.4,6.0,32.0,3.0,2.0,1.0,14,2022-2023
   Dimitri Foulquier,20,fr FRA,RM,29-232,6,0,0,0,0,0,0,0,0,4.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,75.0,0.0,2.0,0.0,1.0,1.0,14,2022-2023
José Luis Gayà,14,es ESP,LB,27-169,90,0,1,0,0,0,0,0,0,81.0,2.0,1,2.0,0.0,0.0,0.8,7.0,1.0,65.0,74.0,87.8,7.0,49.0,1.0,1.0,1.0,14,2022-2023
Cenk Özkacar,15,tr TUR,CB,22-035,90,0,0,0,0,0,0,0,0,71.0,0.0,0,1.0,0.0,0.0,0.0,3.0,0.0,59.0,68.0,86.8,7.0,59.0,1.0,0.0,0.0,14,2022-2023
Eray Cömert,24,ch SUI,CB,24-279,90,0,0,0,0,1,0,0,0,73.0,1.0,0,2.0,0.2,0.2,0.0,1.0,0.0,59.0,67.0,88.1,3.0,57.0,1.0,0.0,0.0,14,2022-2023
Thierry Correia,2,pt POR,RB,23-246,90,0,0,0,0,0,0,0,0,77.0,2.0,0,0.0,0.0,0.0,0.0,3.0,0.0,60.0,73.0,82.2,3.0,48.0,1.0,1.0,0.0,14,2022-2023
Giorgi Mamardashvili,25,ge GEO,GK,22-042,90,0,0,0,0,0,0,0,0,32.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,31.0,87.1,0.0,25.0,0.0,0.0,0.0,14,2022-2023
Hugo Duro,19,es ESP,FW,23-000,78,0,0,0,0,1,0,0,0,24.0,1.0,0,0.0,0.1,0.1,0.0,1.0,1.0,9.0,17.0,52.9,0.0,21.0,2.0,0.0,0.0,14,2022-2023
   Marcos André,22,br BRA,FW,26-021,12,0,0,0,0,1,0,0,0,3.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,100.0,0.0,2.0,0.0,1.0,0.0,14,2022-2023
Samuel Lino,16,br BRA,LW,22-322,90,0,0,0,0,3,1,0,0,79.0,3.0,0,0.0,0.2,0.2,0.0,3.0,2.0,54.0,64.0,84.4,6.0,60.0,10.0,6.0,3.0,14,2022-2023
Samu Castillejo,11,es ESP,RW,27-296,68,0,0,0,0,3,3,1,0,39.0,1.0,0,1.0,0.0,0.0,0.0,1.0,0.0,26.0,30.0,86.7,7.0,27.0,2.0,2.0,1.0,14,2022-2023
   Justin Kluivert,9,nl NED,RW,23-189,22,1,0,0,0,2,1,0,0,8.0,0.0,0,0.0,0.6,0.6,0.0,1.0,1.0,5.0,5.0,100.0,0.0,8.0,1.0,0.0,0.0,14,2022-2023
Domingos André Ribeiro Almeida,18,pt POR,LM,22-164,90,1,0,0,0,1,1,0,0,63.0,0.0,1,2.0,0.1,0.1,0.1,4.0,1.0,44.0,51.0,86.3,6.0,49.0,2.0,6.0,2.0,14,2022-2023
Nicolás González,17,es ESP,CM,20-311,78,0,0,0,0,0,0,0,0,71.0,3.0,1,2.0,0.0,0.0,0.0,0.0,0.0,52.0,60.0,86.7,3.0,44.0,1.0,2.0,2.0,14,2022-2023
   Hugo Guillamón,6,,"DF,MF",22-283,12,1,0,1,1,1,1,0,0,,,0,,,,,,,,,,,,,,,14,2022-2023
Yunus Musah,4,us USA,RM,19-346,84,0,0,0,0,2,0,0,0,42.0,1.0,0,0.0,0.1,0.1,0.0,3.0,0.0,27.0,32.0,84.4,6.0,32.0,3.0,2.0,1.0,14,2022-2023
   Dimitri Foulquier,20,fr FRA,RM,29-232,6,0,0,0,0,0,0,0,0,4.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,75.0,0.0,2.0,0.0,1.0,1.0,14,2022-2023
José Luis Gayà,14,es ESP,LB,27-169,90,0,1,0,0,0,0,0,0,81.0,2.0,1,2.0,0.0,0.0,0.8,7.0,1.0,65.0,74.0,87.8,7.0,49.0,1.0,1.0,1.0,14,2022-2023
Cenk Özkacar,15,tr TUR,CB,22-035,90,0,0,0,0,0,0,0,0,71.0,0.0,0,1.0,0.0,0.0,0.0,3.0,0.0,59.0,68.0,86.8,7.0,59.0,1.0,0.0,0.0,14,2022-2023
Eray Cömert,24,ch SUI,CB,24-279,90,0,0,0,0,1,0,0,0,73.0,1.0,0,2.0,0.2,0.2,0.0,1.0,0.0,59.0,67.0,88.1,3.0,57.0,1.0,0.0,0.0,14,2022-2023
Thierry Correia,2,pt POR,RB,23-246,90,0,0,0,0,0,0,0,0,77.0,2.0,0,0.0,0.0,0.0,0.0,3.0,0.0,60.0,73.0,82.2,3.0,48.0,1.0,1.0,0.0,14,2022-2023
Giorgi Mamardashvili,25,ge GEO,GK,22-042,90,0,0,0,0,0,0,0,0,32.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,31.0,87.1,0.0,25.0,0.0,0.0,0.0,14,2022-2023
Rodrygo,21,br BRA,FW,21-305,81,0,0,0,0,3,2,0,0,41.0,0.0,0,1.0,0.1,0.1,0.0,2.0,0.0,24.0,29.0,82.8,3.0,29.0,3.0,3.0,1.0,14,2022-2023
   Dani Ceballos,19,es ESP,"RM,FW",26-095,9,0,0,0,0,1,0,0,0,11.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,9.0,77.8,2.0,9.0,0.0,0.0,0.0,14,2022-2023
Vinicius Júnior,20,br BRA,"LW,FW",22-121,90,0,0,0,0,1,1,1,0,46.0,1.0,0,1.0,0.0,0.0,0.9,7.0,0.0,30.0,37.0,81.1,1.0,34.0,5.0,7.0,3.0,14,2022-2023
Federico Valverde,15,uy URU,RW,24-111,90,0,0,0,0,3,0,0,0,88.0,1.0,1,3.0,0.4,0.4,0.1,4.0,0.0,67.0,76.0,88.2,14.0,54.0,4.0,3.0,3.0,14,2022-2023
Toni Kroos,8,de GER,LM,32-310,90,1,1,0,0,2,1,0,0,108.0,3.0,1,1.0,0.1,0.1,0.4,6.0,2.0,93.0,105.0,88.6,17.0,63.0,0.0,0.0,0.0,14,2022-2023
Aurélien Tchouaméni,18,fr FRA,CM,22-287,90,0,0,0,0,2,0,0,0,90.0,5.0,0,0.0,0.0,0.0,0.0,4.0,0.0,73.0,75.0,97.3,4.0,55.0,0.0,0.0,0.0,14,2022-2023
Luka Modrić,10,hr CRO,RM,37-062,84,0,0,0,0,3,0,0,0,103.0,3.0,0,2.0,0.9,0.9,0.0,3.0,1.0,81.0,94.0,86.2,13.0,66.0,2.0,2.0,1.0,14,2022-2023
   Eduardo Camavinga,12,fr FRA,"LW,RM",20-000,6,0,0,0,0,0,0,0,0,6.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,60.0,0.0,5.0,1.0,0.0,0.0,14,2022-2023
Ferland Mendy,23,fr FRA,LB,27-155,90,0,0,0,0,0,0,0,0,60.0,0.0,0,0.0,0.0,0.0,0.1,2.0,0.0,46.0,54.0,85.2,4.0,35.0,2.0,4.0,4.0,14,2022-2023
David Alaba,4,at AUT,CB,30-139,90,0,0,0,0,0,0,1,0,50.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,42.0,45.0,93.3,3.0,25.0,1.0,0.0,0.0,14,2022-2023
Éder Militão,3,br BRA,CB,24-296,90,1,0,0,0,2,1,1,0,74.0,2.0,0,2.0,0.3,0.3,0.0,1.0,1.0,59.0,64.0,92.2,4.0,39.0,0.0,1.0,0.0,14,2022-2023
Lucas Vázquez,17,es ESP,RB,31-132,87,0,0,0,0,1,0,0,0,97.0,4.0,0,0.0,0.1,0.1,0.4,3.0,0.0,74.0,90.0,82.2,7.0,60.0,5.0,0.0,0.0,14,2022-2023
   Nacho,6,es ESP,RB,32-296,3,0,0,0,0,0,0,0,0,1.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,14,2022-2023
Thibaut Courtois,1,be BEL,GK,30-183,90,0,0,0,0,0,0,0,0,35.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,28.0,33.0,84.8,0.0,22.0,0.0,0.0,0.0,14,2022-2023
Rodrygo,21,br BRA,FW,21-305,81,0,0,0,0,3,2,0,0,41.0,0.0,0,1.0,0.1,0.1,0.0,2.0,0.0,24.0,29.0,82.8,3.0,29.0,3.0,3.0,1.0,14,2022-2023
   Dani Ceballos,19,es ESP,"RM,FW",26-095,9,0,0,0,0,1,0,0,0,11.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,9.0,77.8,2.0,9.0,0.0,0.0,0.0,14,2022-2023
Vinicius Júnior,20,br BRA,"LW,FW",22-121,90,0,0,0,0,1,1,1,0,46.0,1.0,0,1.0,0.0,0.0,0.9,7.0,0.0,30.0,37.0,81.1,1.0,34.0,5.0,7.0,3.0,14,2022-2023
Federico Valverde,15,uy URU,RW,24-111,90,0,0,0,0,3,0,0,0,88.0,1.0,1,3.0,0.4,0.4,0.1,4.0,0.0,67.0,76.0,88.2,14.0,54.0,4.0,3.0,3.0,14,2022-2023
Toni Kroos,8,de GER,LM,32-310,90,1,1,0,0,2,1,0,0,108.0,3.0,1,1.0,0.1,0.1,0.4,6.0,2.0,93.0,105.0,88.6,17.0,63.0,0.0,0.0,0.0,14,2022-2023
Aurélien Tchouaméni,18,fr FRA,CM,22-287,90,0,0,0,0,2,0,0,0,90.0,5.0,0,0.0,0.0,0.0,0.0,4.0,0.0,73.0,75.0,97.3,4.0,55.0,0.0,0.0,0.0,14,2022-2023
Luka Modrić,10,hr CRO,RM,37-062,84,0,0,0,0,3,0,0,0,103.0,3.0,0,2.0,0.9,0.9,0.0,3.0,1.0,81.0,94.0,86.2,13.0,66.0,2.0,2.0,1.0,14,2022-2023
   Eduardo Camavinga,12,fr FRA,"LW,RM",20-000,6,0,0,0,0,0,0,0,0,6.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,60.0,0.0,5.0,1.0,0.0,0.0,14,2022-2023
Ferland Mendy,23,fr FRA,LB,27-155,90,0,0,0,0,0,0,0,0,60.0,0.0,0,0.0,0.0,0.0,0.1,2.0,0.0,46.0,54.0,85.2,4.0,35.0,2.0,4.0,4.0,14,2022-2023
David Alaba,4,at AUT,CB,30-139,90,0,0,0,0,0,0,1,0,50.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,42.0,45.0,93.3,3.0,25.0,1.0,0.0,0.0,14,2022-2023
Éder Militão,3,br BRA,CB,24-296,90,1,0,0,0,2,1,1,0,74.0,2.0,0,2.0,0.3,0.3,0.0,1.0,1.0,59.0,64.0,92.2,4.0,39.0,0.0,1.0,0.0,14,2022-2023
Lucas Vázquez,17,es ESP,RB,31-132,87,0,0,0,0,1,0,0,0,97.0,4.0,0,0.0,0.1,0.1,0.4,3.0,0.0,74.0,90.0,82.2,7.0,60.0,5.0,0.0,0.0,14,2022-2023
   Nacho,6,es ESP,RB,32-296,3,0,0,0,0,0,0,0,0,1.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,14,2022-2023
Thibaut Courtois,1,be BEL,GK,30-183,90,0,0,0,0,0,0,0,0,35.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,28.0,33.0,84.8,0.0,22.0,0.0,0.0,0.0,14,2022-2023
Valentín Castellanos,9,ar ARG,FW,24-087,78,1,0,1,1,4,1,0,0,17.0,0.0,0,0.0,1.0,0.2,0.0,1.0,1.0,4.0,8.0,50.0,0.0,10.0,1.0,2.0,0.0,15,2022-2023
   Cristhian Stuani,7,uy URU,FW,36-078,12,0,0,0,0,1,1,1,0,5.0,0.0,0,0.0,0.1,0.1,0.0,0.0,0.0,4.0,4.0,100.0,0.0,2.0,0.0,0.0,0.0,15,2022-2023
Rodrigo Riquelme,17,es ESP,LM,22-271,70,0,0,0,0,2,1,0,0,37.0,1.0,0,0.0,0.1,0.1,0.1,4.0,0.0,18.0,21.0,85.7,6.0,22.0,0.0,3.0,1.0,15,2022-2023
   Toni Villa,12,es ESP,LM,27-356,20,0,0,0,0,0,0,0,0,15.0,2.0,0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,11.0,63.6,1.0,9.0,2.0,1.0,0.0,15,2022-2023
Aleix García,14,es ESP,CM,25-184,90,0,0,0,0,0,0,0,0,89.0,1.0,5,1.0,0.0,0.0,0.0,3.0,1.0,64.0,78.0,82.1,9.0,52.0,0.0,2.0,0.0,15,2022-2023
Iván Martín,23,es ESP,CM,23-318,71,0,0,0,0,2,1,0,0,39.0,1.0,0,1.0,0.1,0.1,0.0,2.0,1.0,27.0,33.0,81.8,2.0,24.0,0.0,3.0,2.0,15,2022-2023
   Samuel Sáiz,10,es ESP,CM,31-341,19,1,0,1,1,1,1,0,0,25.0,0.0,0,1.0,0.8,0.1,0.0,0.0,0.0,12.0,17.0,70.6,2.0,18.0,1.0,3.0,1.0,15,2022-2023
Yan Couto,20,br BRA,RM,20-209,70,0,0,0,0,1,0,0,0,38.0,2.0,0,1.0,0.1,0.1,0.1,3.0,0.0,23.0,33.0,69.7,2.0,25.0,5.0,3.0,2.0,15,2022-2023
   Valery Fernández,11,es ESP,RM,23-036,20,0,0,0,0,0,0,0,0,9.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,66.7,1.0,4.0,1.0,1.0,0.0,15,2022-2023
Oriol Romeu,18,es ESP,DM,31-096,90,0,0,0,0,0,0,1,0,73.0,3.0,2,1.0,0.0,0.0,0.0,1.0,0.0,62.0,64.0,96.9,7.0,54.0,3.0,1.0,1.0,15,2022-2023
Miguel Gutiérrez,3,es ESP,LB,21-155,90,0,0,0,0,1,0,0,0,69.0,1.0,1,2.0,0.0,0.0,0.1,4.0,0.0,50.0,64.0,78.1,2.0,34.0,2.0,2.0,0.0,15,2022-2023
David López,5,es ESP,CB,33-081,90,0,0,0,0,0,0,0,0,61.0,3.0,0,0.0,0.0,0.0,0.0,2.0,0.0,48.0,57.0,84.2,3.0,32.0,1.0,0.0,0.0,15,2022-2023
Santiago Bueno,22,uy URU,CB,24-050,90,0,0,0,0,0,0,0,0,81.0,1.0,1,1.0,0.0,0.0,0.1,1.0,0.0,57.0,74.0,77.0,4.0,58.0,0.0,0.0,0.0,15,2022-2023
Arnau Martinez,4,es ESP,RB,19-248,90,0,0,0,0,2,0,1,0,70.0,0.0,0,2.0,0.1,0.1,0.2,3.0,0.0,52.0,64.0,81.3,6.0,28.0,1.0,0.0,0.0,15,2022-2023
Paulo Gazzaniga,13,ar ARG,GK,30-361,90,0,0,0,0,0,0,0,0,37.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,31.0,36.0,86.1,0.0,21.0,0.0,0.0,0.0,15,2022-2023
Valentín Castellanos,9,ar ARG,FW,24-087,78,1,0,1,1,4,1,0,0,17.0,0.0,0,0.0,1.0,0.2,0.0,1.0,1.0,4.0,8.0,50.0,0.0,10.0,1.0,2.0,0.0,15,2022-2023
   Cristhian Stuani,7,uy URU,FW,36-078,12,0,0,0,0,1,1,1,0,5.0,0.0,0,0.0,0.1,0.1,0.0,0.0,0.0,4.0,4.0,100.0,0.0,2.0,0.0,0.0,0.0,15,2022-2023
Rodrigo Riquelme,17,es ESP,LM,22-271,70,0,0,0,0,2,1,0,0,37.0,1.0,0,0.0,0.1,0.1,0.1,4.0,0.0,18.0,21.0,85.7,6.0,22.0,0.0,3.0,1.0,15,2022-2023
   Toni Villa,12,es ESP,LM,27-356,20,0,0,0,0,0,0,0,0,15.0,2.0,0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,11.0,63.6,1.0,9.0,2.0,1.0,0.0,15,2022-2023
Aleix García,14,es ESP,CM,25-184,90,0,0,0,0,0,0,0,0,89.0,1.0,5,1.0,0.0,0.0,0.0,3.0,1.0,64.0,78.0,82.1,9.0,52.0,0.0,2.0,0.0,15,2022-2023
Iván Martín,23,es ESP,CM,23-318,71,0,0,0,0,2,1,0,0,39.0,1.0,0,1.0,0.1,0.1,0.0,2.0,1.0,27.0,33.0,81.8,2.0,24.0,0.0,3.0,2.0,15,2022-2023
   Samuel Sáiz,10,es ESP,CM,31-341,19,1,0,1,1,1,1,0,0,25.0,0.0,0,1.0,0.8,0.1,0.0,0.0,0.0,12.0,17.0,70.6,2.0,18.0,1.0,3.0,1.0,15,2022-2023
Yan Couto,20,br BRA,RM,20-209,70,0,0,0,0,1,0,0,0,38.0,2.0,0,1.0,0.1,0.1,0.1,3.0,0.0,23.0,33.0,69.7,2.0,25.0,5.0,3.0,2.0,15,2022-2023
   Valery Fernández,11,es ESP,RM,23-036,20,0,0,0,0,0,0,0,0,9.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,66.7,1.0,4.0,1.0,1.0,0.0,15,2022-2023
Oriol Romeu,18,es ESP,DM,31-096,90,0,0,0,0,0,0,1,0,73.0,3.0,2,1.0,0.0,0.0,0.0,1.0,0.0,62.0,64.0,96.9,7.0,54.0,3.0,1.0,1.0,15,2022-2023
Miguel Gutiérrez,3,es ESP,LB,21-155,90,0,0,0,0,1,0,0,0,69.0,1.0,1,2.0,0.0,0.0,0.1,4.0,0.0,50.0,64.0,78.1,2.0,34.0,2.0,2.0,0.0,15,2022-2023
David López,5,es ESP,CB,33-081,90,0,0,0,0,0,0,0,0,61.0,3.0,0,0.0,0.0,0.0,0.0,2.0,0.0,48.0,57.0,84.2,3.0,32.0,1.0,0.0,0.0,15,2022-2023
Santiago Bueno,22,uy URU,CB,24-050,90,0,0,0,0,0,0,0,0,81.0,1.0,1,1.0,0.0,0.0,0.1,1.0,0.0,57.0,74.0,77.0,4.0,58.0,0.0,0.0,0.0,15,2022-2023
Arnau Martinez,4,es ESP,RB,19-248,90,0,0,0,0,2,0,1,0,70.0,0.0,0,2.0,0.1,0.1,0.2,3.0,0.0,52.0,64.0,81.3,6.0,28.0,1.0,0.0,0.0,15,2022-2023
Paulo Gazzaniga,13,ar ARG,GK,30-361,90,0,0,0,0,0,0,0,0,37.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,31.0,36.0,86.1,0.0,21.0,0.0,0.0,0.0,15,2022-2023
Borja Iglesias,9,es ESP,FW,29-346,65,0,0,0,0,0,0,0,0,18.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,11.0,54.5,0.0,13.0,0.0,1.0,0.0,15,2022-2023
   Willian José,12,br BRA,FW,31-036,25,0,0,0,0,1,1,0,0,9.0,1.0,0,0.0,0.1,0.1,0.0,0.0,0.0,5.0,6.0,83.3,1.0,4.0,0.0,0.0,0.0,15,2022-2023
Sergio Canales,10,es ESP,LW,31-316,76,0,0,0,0,1,0,0,0,40.0,1.0,0,0.0,0.0,0.0,0.0,1.0,0.0,23.0,35.0,65.7,3.0,33.0,2.0,0.0,0.0,15,2022-2023
   Juanmi,7,es ESP,LW,29-223,14,0,0,0,0,0,0,0,0,5.0,1.0,0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,3.0,100.0,1.0,2.0,0.0,0.0,0.0,15,2022-2023
Luiz Henrique,11,br BRA,RW,21-361,84,0,0,0,0,3,3,0,0,42.0,5.0,1,2.0,0.2,0.2,0.0,3.0,0.0,18.0,23.0,78.3,1.0,28.0,4.0,7.0,2.0,15,2022-2023
   Joaquín,17,es ESP,RW,41-161,6,0,0,0,0,0,0,1,0,4.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,25.0,0.0,3.0,2.0,0.0,0.0,15,2022-2023
Nabil Fekir,8,fr FRA,"AM,DM",29-164,90,0,0,0,0,3,1,0,0,52.0,0.0,0,1.0,0.1,0.1,0.1,4.0,0.0,34.0,41.0,82.9,6.0,39.0,5.0,3.0,0.0,15,2022-2023
Andrés Guardado,18,mx MEX,DM,36-092,90,0,0,0,0,0,0,0,0,72.0,1.0,2,1.0,0.0,0.0,0.0,1.0,0.0,53.0,64.0,82.8,5.0,43.0,0.0,0.0,0.0,15,2022-2023
William Carvalho,14,pt POR,"DM,CB",30-266,90,0,0,0,0,0,0,0,0,68.0,1.0,2,4.0,0.0,0.0,0.0,1.0,0.0,47.0,57.0,82.5,4.0,49.0,3.0,2.0,0.0,15,2022-2023
Álex Moreno,15,es ESP,LB,29-204,90,0,0,0,0,1,0,0,0,69.0,3.0,1,2.0,0.0,0.0,0.0,0.0,0.0,35.0,50.0,70.0,5.0,35.0,3.0,5.0,4.0,15,2022-2023
Felix Garreta,35,es ESP,CB,18-252,90,0,0,0,0,0,0,0,0,47.0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,34.0,40.0,85.0,2.0,30.0,0.0,0.0,0.0,15,2022-2023
Luiz Felipe,19,it ITA,CB,25-282,89,0,0,0,0,0,0,0,1,78.0,3.0,0,4.0,0.0,0.0,0.0,1.0,0.0,44.0,57.0,77.2,3.0,47.0,0.0,1.0,0.0,15,2022-2023
Youssouf Sabaly,23,sn SEN,RB,29-299,83,0,0,0,0,0,0,0,0,61.0,1.0,0,3.0,0.0,0.0,0.0,2.0,0.0,47.0,56.0,83.9,3.0,35.0,0.0,1.0,1.0,15,2022-2023
   Aitor Ruibal,24,es ESP,RB,26-282,7,0,0,0,0,0,0,0,0,12.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,9.0,77.8,0.0,5.0,1.0,3.0,1.0,15,2022-2023
Rui Silva,13,pt POR,GK,28-325,90,0,0,0,0,0,0,0,0,55.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,55.0,70.9,0.0,32.0,0.0,0.0,0.0,15,2022-2023
