Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Matchweek,Season
Sergio Postigo,15,es ESP,CB,31-096,90,0,0,0,0,0,0,0,0,42.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,29.0,33.0,87.9,1.0,19.0,0.0,0.0,0.0,23,2019-2020
Jorge Miramón,20,es ESP,RB,30-251,90,0,0,0,0,1,0,0,0,58.0,2.0,1,0.0,0.0,0.0,0.0,0.0,0.0,42.0,51.0,82.4,2.0,20.0,1.0,0.0,0.0,23,2019-2020
Aitor Fernández,13,es ESP,GK,28-281,90,0,0,0,0,0,0,0,0,43.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,21.0,41.0,51.2,0.0,24.0,0.0,0.0,0.0,23,2019-2020
Roger Martí,9,es ESP,FW,29-036,78,1,0,0,0,1,1,0,0,19.0,1.0,0,1.0,0.1,0.1,0.0,2.0,0.0,7.0,9.0,77.8,0.0,12.0,0.0,1.0,0.0,23,2019-2020
   José Luis Morales,11,es ESP,FW,32-200,12,0,0,0,0,1,0,0,0,4.0,0.0,0,0.0,0.1,0.1,0.3,2.0,0.0,2.0,2.0,100.0,1.0,4.0,2.0,1.0,1.0,23,2019-2020
Borja Mayoral,21,es ESP,FW,22-309,89,0,0,0,0,1,1,1,0,15.0,0.0,0,1.0,0.4,0.4,0.0,0.0,0.0,6.0,11.0,54.5,0.0,11.0,2.0,1.0,1.0,23,2019-2020
   Pablo Martínez,36,es ESP,CM,21-351,1,0,0,0,0,0,0,0,0,2.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,23,2019-2020
Enis Bardhi,10,mk MKD,"LM,FW,CM",24-221,90,0,1,0,0,1,0,0,0,35.0,1.0,0,1.0,0.0,0.0,0.5,3.0,1.0,20.0,30.0,66.7,3.0,21.0,2.0,1.0,1.0,23,2019-2020
José Campaña,24,es ESP,CM,26-253,90,0,0,0,0,1,1,0,0,74.0,0.0,0,0.0,0.3,0.3,0.1,3.0,0.0,57.0,68.0,83.8,8.0,41.0,3.0,2.0,1.0,23,2019-2020
Nikola Vukčević,17,me MNE,CM,28-057,90,0,0,0,0,0,0,1,0,38.0,2.0,0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,34.0,85.3,3.0,17.0,1.0,1.0,1.0,23,2019-2020
Rubén Rochina,16,es ESP,RM,28-322,86,1,0,0,0,3,2,0,0,48.0,1.0,1,1.0,0.2,0.2,0.0,6.0,1.0,23.0,35.0,65.7,4.0,25.0,2.0,6.0,5.0,23,2019-2020
   Óscar Duarte,6,cr CRC,CB,30-250,4,0,0,0,0,0,0,0,0,5.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,66.7,0.0,2.0,1.0,1.0,1.0,23,2019-2020
Toño,3,es ESP,LB,30-093,90,0,1,0,0,0,0,0,0,58.0,1.0,0,0.0,0.0,0.0,0.1,2.0,2.0,39.0,48.0,81.3,4.0,35.0,1.0,4.0,2.0,23,2019-2020
Rúben Vezo,14,pt POR,CB,25-289,90,0,0,0,0,0,0,0,0,55.0,2.0,0,1.0,0.0,0.0,0.0,0.0,0.0,36.0,46.0,78.3,0.0,24.0,1.0,0.0,0.0,23,2019-2020
Sergio Postigo,15,es ESP,CB,31-096,90,0,0,0,0,0,0,0,0,42.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,29.0,33.0,87.9,1.0,19.0,0.0,0.0,0.0,23,2019-2020
Jorge Miramón,20,es ESP,RB,30-251,90,0,0,0,0,1,0,0,0,58.0,2.0,1,0.0,0.0,0.0,0.0,0.0,0.0,42.0,51.0,82.4,2.0,20.0,1.0,0.0,0.0,23,2019-2020
Aitor Fernández,13,es ESP,GK,28-281,90,0,0,0,0,0,0,0,0,43.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,21.0,41.0,51.2,0.0,24.0,0.0,0.0,0.0,23,2019-2020
Jorge Molina,19,es ESP,FW,37-292,79,2,0,0,0,6,3,0,0,58.0,1.0,0,1.0,1.3,1.3,0.5,4.0,0.0,28.0,38.0,73.7,6.0,32.0,4.0,4.0,2.0,23,2019-2020
   Ángel Rodríguez,9,es ESP,FW,32-288,11,0,1,0,0,1,1,0,0,8.0,0.0,0,0.0,0.1,0.1,0.7,2.0,1.0,3.0,3.0,100.0,0.0,6.0,1.0,2.0,1.0,23,2019-2020
Jaime Mata,7,es ESP,FW,31-107,90,1,0,0,0,4,3,0,0,55.0,0.0,0,0.0,1.2,1.2,0.0,6.0,3.0,28.0,38.0,73.7,4.0,26.0,1.0,1.0,1.0,23,2019-2020
Marc Cucurella,15,es ESP,LM,21-201,90,0,0,0,0,3,1,0,0,93.0,1.0,1,2.0,0.1,0.1,0.2,7.0,0.0,51.0,77.0,66.2,7.0,46.0,4.0,4.0,2.0,23,2019-2020
Nemanja Maksimović,20,rs SRB,CM,25-013,88,0,0,0,0,3,2,0,0,28.0,2.0,1,0.0,0.1,0.1,0.0,2.0,0.0,14.0,19.0,73.7,4.0,7.0,1.0,0.0,0.0,23,2019-2020
   David Timor,24,es ESP,CM,30-114,2,0,0,0,0,0,0,0,0,4.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0,66.7,1.0,3.0,1.0,1.0,1.0,23,2019-2020
Mauro Arambarri,18,uy URU,CM,24-131,90,0,0,0,0,1,0,1,0,55.0,3.0,2,0.0,0.0,0.0,0.0,2.0,0.0,33.0,42.0,78.6,6.0,26.0,2.0,3.0,2.0,23,2019-2020
Allan Nyom,12,cm CMR,RM,31-274,60,0,0,0,0,0,0,1,0,29.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,26.0,65.4,2.0,18.0,2.0,2.0,2.0,23,2019-2020
   Kenedy,25,br BRA,RM,24-000,30,0,0,0,0,1,0,0,0,19.0,0.0,2,1.0,0.0,0.0,0.0,1.0,0.0,7.0,10.0,70.0,1.0,13.0,1.0,3.0,0.0,23,2019-2020
Mathías Olivera,17,uy URU,LB,22-100,90,0,0,0,0,1,0,0,0,60.0,3.0,1,0.0,0.0,0.0,0.0,2.0,0.0,28.0,50.0,56.0,3.0,12.0,1.0,1.0,1.0,23,2019-2020
Xabier Etxeita,16,es ESP,CB,32-100,90,0,0,0,0,0,0,1,0,31.0,0.0,0,2.0,0.0,0.0,0.0,0.0,0.0,17.0,28.0,60.7,5.0,3.0,0.0,0.0,0.0,23,2019-2020
Djené,2,tg TOG,CB,28-039,90,0,0,0,0,0,0,0,0,39.0,1.0,2,0.0,0.0,0.0,0.1,2.0,0.0,21.0,30.0,70.0,4.0,12.0,0.0,0.0,0.0,23,2019-2020
Damián Suárez,22,uy URU,RB,31-287,90,0,0,0,0,2,0,1,0,89.0,3.0,2,0.0,0.1,0.1,0.2,6.0,0.0,52.0,81.0,64.2,15.0,33.0,1.0,2.0,1.0,23,2019-2020
David Soria,13,es ESP,GK,26-310,90,0,0,0,0,0,0,0,0,27.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,26.0,46.2,0.0,15.0,0.0,0.0,0.0,23,2019-2020
Jorge Molina,19,es ESP,FW,37-292,79,2,0,0,0,6,3,0,0,58.0,1.0,0,1.0,1.3,1.3,0.5,4.0,0.0,28.0,38.0,73.7,6.0,32.0,4.0,4.0,2.0,23,2019-2020
   Ángel Rodríguez,9,es ESP,FW,32-288,11,0,1,0,0,1,1,0,0,8.0,0.0,0,0.0,0.1,0.1,0.7,2.0,1.0,3.0,3.0,100.0,0.0,6.0,1.0,2.0,1.0,23,2019-2020
Jaime Mata,7,es ESP,FW,31-107,90,1,0,0,0,4,3,0,0,55.0,0.0,0,0.0,1.2,1.2,0.0,6.0,3.0,28.0,38.0,73.7,4.0,26.0,1.0,1.0,1.0,23,2019-2020
Marc Cucurella,15,es ESP,LM,21-201,90,0,0,0,0,3,1,0,0,93.0,1.0,1,2.0,0.1,0.1,0.2,7.0,0.0,51.0,77.0,66.2,7.0,46.0,4.0,4.0,2.0,23,2019-2020
Nemanja Maksimović,20,rs SRB,CM,25-013,88,0,0,0,0,3,2,0,0,28.0,2.0,1,0.0,0.1,0.1,0.0,2.0,0.0,14.0,19.0,73.7,4.0,7.0,1.0,0.0,0.0,23,2019-2020
   David Timor,24,es ESP,CM,30-114,2,0,0,0,0,0,0,0,0,4.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0,66.7,1.0,3.0,1.0,1.0,1.0,23,2019-2020
Mauro Arambarri,18,uy URU,CM,24-131,90,0,0,0,0,1,0,1,0,55.0,3.0,2,0.0,0.0,0.0,0.0,2.0,0.0,33.0,42.0,78.6,6.0,26.0,2.0,3.0,2.0,23,2019-2020
Allan Nyom,12,cm CMR,RM,31-274,60,0,0,0,0,0,0,1,0,29.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,26.0,65.4,2.0,18.0,2.0,2.0,2.0,23,2019-2020
   Kenedy,25,br BRA,RM,24-000,30,0,0,0,0,1,0,0,0,19.0,0.0,2,1.0,0.0,0.0,0.0,1.0,0.0,7.0,10.0,70.0,1.0,13.0,1.0,3.0,0.0,23,2019-2020
Mathías Olivera,17,uy URU,LB,22-100,90,0,0,0,0,1,0,0,0,60.0,3.0,1,0.0,0.0,0.0,0.0,2.0,0.0,28.0,50.0,56.0,3.0,12.0,1.0,1.0,1.0,23,2019-2020
Xabier Etxeita,16,es ESP,CB,32-100,90,0,0,0,0,0,0,1,0,31.0,0.0,0,2.0,0.0,0.0,0.0,0.0,0.0,17.0,28.0,60.7,5.0,3.0,0.0,0.0,0.0,23,2019-2020
Djené,2,tg TOG,CB,28-039,90,0,0,0,0,0,0,0,0,39.0,1.0,2,0.0,0.0,0.0,0.1,2.0,0.0,21.0,30.0,70.0,4.0,12.0,0.0,0.0,0.0,23,2019-2020
Damián Suárez,22,uy URU,RB,31-287,90,0,0,0,0,2,0,1,0,89.0,3.0,2,0.0,0.1,0.1,0.2,6.0,0.0,52.0,81.0,64.2,15.0,33.0,1.0,2.0,1.0,23,2019-2020
David Soria,13,es ESP,GK,26-310,90,0,0,0,0,0,0,0,0,27.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,26.0,46.2,0.0,15.0,0.0,0.0,0.0,23,2019-2020
Enes Ünal,9,tr TUR,FW,22-274,90,0,0,0,0,0,0,0,0,22.0,0.0,0,0.0,0.0,0.0,0.0,2.0,1.0,10.0,16.0,62.5,5.0,13.0,1.0,1.0,1.0,23,2019-2020
Sandro Ramírez,20,es ESP,FW,24-214,69,0,1,0,0,2,0,0,0,21.0,0.0,0,0.0,0.3,0.3,0.1,2.0,1.0,11.0,17.0,64.7,1.0,14.0,2.0,2.0,2.0,23,2019-2020
   Miguel,29,es ESP,FW,20-158,21,0,0,0,0,0,0,0,0,6.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,50.0,0.0,3.0,0.0,0.0,0.0,23,2019-2020
Toni Villa,19,es ESP,LM,25-032,64,0,0,0,0,0,0,1,0,27.0,1.0,0,0.0,0.0,0.0,0.1,1.0,0.0,12.0,15.0,80.0,2.0,18.0,2.0,6.0,3.0,23,2019-2020
   Pablo Hervías,11,es ESP,"RM,LM",26-337,26,0,0,0,0,0,0,0,0,18.0,2.0,0,0.0,0.0,0.0,0.1,1.0,0.0,15.0,15.0,100.0,1.0,16.0,1.0,2.0,1.0,23,2019-2020
Rubén Alcaraz,14,es ESP,CM,28-283,90,1,0,0,0,3,1,0,0,55.0,2.0,1,0.0,0.2,0.2,0.0,1.0,0.0,30.0,39.0,76.9,3.0,31.0,0.0,4.0,3.0,23,2019-2020
Míchel,21,es ESP,CM,31-194,90,0,0,0,0,0,0,0,0,63.0,3.0,1,0.0,0.0,0.0,0.0,2.0,0.0,36.0,54.0,66.7,3.0,25.0,1.0,0.0,0.0,23,2019-2020
Óscar Plano,10,es ESP,"RM,LM",28-362,77,0,0,0,0,1,0,0,0,36.0,6.0,2,1.0,0.0,0.0,0.0,0.0,0.0,14.0,19.0,73.7,1.0,16.0,2.0,1.0,1.0,23,2019-2020
   Hatem Ben Arfa,3,fr FRA,LM,32-338,13,0,0,0,0,0,0,0,0,5.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,4.0,75.0,1.0,6.0,2.0,2.0,1.0,23,2019-2020
Raúl García,6,es ESP,LB,30-284,90,0,0,0,0,1,0,1,0,38.0,2.0,0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,30.0,60.0,3.0,15.0,3.0,1.0,1.0,23,2019-2020
Mohammed Salisu,27,gh GHA,CB,20-297,90,0,0,0,0,1,0,0,0,29.0,1.0,2,0.0,0.1,0.1,0.0,0.0,0.0,15.0,18.0,83.3,1.0,12.0,0.0,1.0,1.0,23,2019-2020
Kiko Olivas,4,es ESP,CB,31-171,90,0,0,0,0,0,0,0,0,58.0,1.0,5,1.0,0.0,0.0,0.0,1.0,0.0,30.0,41.0,73.2,2.0,26.0,0.0,0.0,0.0,23,2019-2020
Javi Moyano,17,es ESP,RB,33-350,90,0,0,0,0,0,0,1,0,46.0,2.0,0,1.0,0.0,0.0,0.0,1.0,0.0,25.0,39.0,64.1,2.0,19.0,1.0,1.0,1.0,23,2019-2020
Jordi Masip,1,es ESP,GK,31-036,90,0,0,0,0,0,0,0,0,30.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,11.0,30.0,36.7,0.0,15.0,0.0,0.0,0.0,23,2019-2020
Enes Ünal,9,tr TUR,FW,22-274,90,0,0,0,0,0,0,0,0,22.0,0.0,0,0.0,0.0,0.0,0.0,2.0,1.0,10.0,16.0,62.5,5.0,13.0,1.0,1.0,1.0,23,2019-2020
Sandro Ramírez,20,es ESP,FW,24-214,69,0,1,0,0,2,0,0,0,21.0,0.0,0,0.0,0.3,0.3,0.1,2.0,1.0,11.0,17.0,64.7,1.0,14.0,2.0,2.0,2.0,23,2019-2020
   Miguel,29,es ESP,FW,20-158,21,0,0,0,0,0,0,0,0,6.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,50.0,0.0,3.0,0.0,0.0,0.0,23,2019-2020
Toni Villa,19,es ESP,LM,25-032,64,0,0,0,0,0,0,1,0,27.0,1.0,0,0.0,0.0,0.0,0.1,1.0,0.0,12.0,15.0,80.0,2.0,18.0,2.0,6.0,3.0,23,2019-2020
   Pablo Hervías,11,es ESP,"RM,LM",26-337,26,0,0,0,0,0,0,0,0,18.0,2.0,0,0.0,0.0,0.0,0.1,1.0,0.0,15.0,15.0,100.0,1.0,16.0,1.0,2.0,1.0,23,2019-2020
Rubén Alcaraz,14,es ESP,CM,28-283,90,1,0,0,0,3,1,0,0,55.0,2.0,1,0.0,0.2,0.2,0.0,1.0,0.0,30.0,39.0,76.9,3.0,31.0,0.0,4.0,3.0,23,2019-2020
Míchel,21,es ESP,CM,31-194,90,0,0,0,0,0,0,0,0,63.0,3.0,1,0.0,0.0,0.0,0.0,2.0,0.0,36.0,54.0,66.7,3.0,25.0,1.0,0.0,0.0,23,2019-2020
Óscar Plano,10,es ESP,"RM,LM",28-362,77,0,0,0,0,1,0,0,0,36.0,6.0,2,1.0,0.0,0.0,0.0,0.0,0.0,14.0,19.0,73.7,1.0,16.0,2.0,1.0,1.0,23,2019-2020
   Hatem Ben Arfa,3,fr FRA,LM,32-338,13,0,0,0,0,0,0,0,0,5.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,4.0,75.0,1.0,6.0,2.0,2.0,1.0,23,2019-2020
Raúl García,6,es ESP,LB,30-284,90,0,0,0,0,1,0,1,0,38.0,2.0,0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,30.0,60.0,3.0,15.0,3.0,1.0,1.0,23,2019-2020
Mohammed Salisu,27,gh GHA,CB,20-297,90,0,0,0,0,1,0,0,0,29.0,1.0,2,0.0,0.1,0.1,0.0,0.0,0.0,15.0,18.0,83.3,1.0,12.0,0.0,1.0,1.0,23,2019-2020
Kiko Olivas,4,es ESP,CB,31-171,90,0,0,0,0,0,0,0,0,58.0,1.0,5,1.0,0.0,0.0,0.0,1.0,0.0,30.0,41.0,73.2,2.0,26.0,0.0,0.0,0.0,23,2019-2020
Javi Moyano,17,es ESP,RB,33-350,90,0,0,0,0,0,0,1,0,46.0,2.0,0,1.0,0.0,0.0,0.0,1.0,0.0,25.0,39.0,64.1,2.0,19.0,1.0,1.0,1.0,23,2019-2020
Jordi Masip,1,es ESP,GK,31-036,90,0,0,0,0,0,0,0,0,30.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,11.0,30.0,36.7,0.0,15.0,0.0,0.0,0.0,23,2019-2020
Vitolo,20,es ESP,"FW,LM",30-098,86,0,0,0,0,1,0,1,0,38.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,18.0,23.0,78.3,3.0,29.0,3.0,2.0,0.0,23,2019-2020
   Toni Moya,38,es ESP,CM,21-325,4,0,0,0,0,0,0,0,0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,23,2019-2020
Ángel Correa,10,ar ARG,"FW,RM",24-336,90,1,0,0,0,1,1,0,0,42.0,1.0,2,0.0,0.1,0.1,0.3,2.0,0.0,26.0,32.0,81.3,1.0,22.0,4.0,2.0,0.0,23,2019-2020
Koke,6,es ESP,"AM,CM,RM",28-031,86,0,1,0,0,0,0,1,0,57.0,4.0,0,0.0,0.0,0.0,0.2,3.0,1.0,47.0,53.0,88.7,7.0,34.0,0.0,0.0,0.0,23,2019-2020
   Thomas Lemar,11,fr FRA,"LM,CM",24-088,4,0,0,0,0,0,0,0,0,4.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,50.0,0.0,3.0,0.0,0.0,0.0,23,2019-2020
Saúl Ñíguez,8,es ESP,"LM,LB,CM",25-079,90,0,0,0,0,2,1,0,0,83.0,3.0,2,9.0,0.4,0.4,0.0,2.0,1.0,39.0,59.0,66.1,7.0,37.0,3.0,3.0,1.0,23,2019-2020
Marcos Llorente,14,es ESP,"RM,CM",25-009,90,0,0,0,0,0,0,0,0,47.0,2.0,1,0.0,0.0,0.0,0.0,0.0,0.0,21.0,33.0,63.6,0.0,27.0,1.0,2.0,0.0,23,2019-2020
Thomas Partey,5,gh GHA,DM,26-240,90,0,0,0,0,1,0,1,0,70.0,2.0,1,0.0,0.0,0.0,0.0,0.0,0.0,53.0,63.0,84.1,6.0,32.0,0.0,1.0,1.0,23,2019-2020
Renan Lodi,12,br BRA,LB,21-306,58,0,0,0,0,0,0,0,0,40.0,3.0,1,0.0,0.0,0.0,0.0,1.0,0.0,21.0,32.0,65.6,0.0,18.0,0.0,0.0,0.0,23,2019-2020
   Yannick Carrasco,21,be BEL,FW,26-157,32,0,0,0,0,1,1,0,0,10.0,0.0,0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0,66.7,0.0,9.0,4.0,1.0,1.0,23,2019-2020
Mario Hermoso,22,es ESP,CB,24-235,90,0,0,0,0,0,0,0,0,47.0,2.0,0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,39.0,64.1,0.0,25.0,0.0,0.0,0.0,23,2019-2020
Stefan Savić,15,me MNE,CB,29-031,90,0,0,0,0,0,0,0,0,37.0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,19.0,28.0,67.9,0.0,15.0,0.0,0.0,0.0,23,2019-2020
Šime Vrsaljko,24,hr CRO,RB,28-029,90,0,0,0,0,0,0,1,0,55.0,3.0,4,0.0,0.0,0.0,0.0,0.0,0.0,26.0,43.0,60.5,1.0,19.0,2.0,0.0,0.0,23,2019-2020
Jan Oblak,13,si SVN,GK,27-032,90,0,0,0,0,0,0,0,0,21.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,20.0,35.0,0.0,6.0,0.0,0.0,0.0,23,2019-2020
Vitolo,20,es ESP,"FW,LM",30-098,86,0,0,0,0,1,0,1,0,38.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,18.0,23.0,78.3,3.0,29.0,3.0,2.0,0.0,23,2019-2020
   Toni Moya,38,es ESP,CM,21-325,4,0,0,0,0,0,0,0,0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,23,2019-2020
Ángel Correa,10,ar ARG,"FW,RM",24-336,90,1,0,0,0,1,1,0,0,42.0,1.0,2,0.0,0.1,0.1,0.3,2.0,0.0,26.0,32.0,81.3,1.0,22.0,4.0,2.0,0.0,23,2019-2020
Koke,6,es ESP,"AM,CM,RM",28-031,86,0,1,0,0,0,0,1,0,57.0,4.0,0,0.0,0.0,0.0,0.2,3.0,1.0,47.0,53.0,88.7,7.0,34.0,0.0,0.0,0.0,23,2019-2020
   Thomas Lemar,11,fr FRA,"LM,CM",24-088,4,0,0,0,0,0,0,0,0,4.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,50.0,0.0,3.0,0.0,0.0,0.0,23,2019-2020
Saúl Ñíguez,8,es ESP,"LM,LB,CM",25-079,90,0,0,0,0,2,1,0,0,83.0,3.0,2,9.0,0.4,0.4,0.0,2.0,1.0,39.0,59.0,66.1,7.0,37.0,3.0,3.0,1.0,23,2019-2020
Marcos Llorente,14,es ESP,"RM,CM",25-009,90,0,0,0,0,0,0,0,0,47.0,2.0,1,0.0,0.0,0.0,0.0,0.0,0.0,21.0,33.0,63.6,0.0,27.0,1.0,2.0,0.0,23,2019-2020
Thomas Partey,5,gh GHA,DM,26-240,90,0,0,0,0,1,0,1,0,70.0,2.0,1,0.0,0.0,0.0,0.0,0.0,0.0,53.0,63.0,84.1,6.0,32.0,0.0,1.0,1.0,23,2019-2020
Renan Lodi,12,br BRA,LB,21-306,58,0,0,0,0,0,0,0,0,40.0,3.0,1,0.0,0.0,0.0,0.0,1.0,0.0,21.0,32.0,65.6,0.0,18.0,0.0,0.0,0.0,23,2019-2020
   Yannick Carrasco,21,be BEL,FW,26-157,32,0,0,0,0,1,1,0,0,10.0,0.0,0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0,66.7,0.0,9.0,4.0,1.0,1.0,23,2019-2020
Mario Hermoso,22,es ESP,CB,24-235,90,0,0,0,0,0,0,0,0,47.0,2.0,0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,39.0,64.1,0.0,25.0,0.0,0.0,0.0,23,2019-2020
Stefan Savić,15,me MNE,CB,29-031,90,0,0,0,0,0,0,0,0,37.0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,19.0,28.0,67.9,0.0,15.0,0.0,0.0,0.0,23,2019-2020
Šime Vrsaljko,24,hr CRO,RB,28-029,90,0,0,0,0,0,0,1,0,55.0,3.0,4,0.0,0.0,0.0,0.0,0.0,0.0,26.0,43.0,60.5,1.0,19.0,2.0,0.0,0.0,23,2019-2020
Jan Oblak,13,si SVN,GK,27-032,90,0,0,0,0,0,0,0,0,21.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,20.0,35.0,0.0,6.0,0.0,0.0,0.0,23,2019-2020
Raúl de Tomás,11,es ESP,FW,25-115,90,1,0,0,0,2,1,0,0,33.0,2.0,0,0.0,0.4,0.4,0.1,1.0,0.0,14.0,20.0,70.0,1.0,19.0,1.0,2.0,2.0,23,2019-2020
Jonathan Calleri,12,ar ARG,FW,26-139,64,0,0,0,0,2,2,0,0,23.0,1.0,0,0.0,0.3,0.3,0.0,2.0,0.0,6.0,11.0,54.5,3.0,10.0,3.0,1.0,1.0,23,2019-2020
   Matías Vargas,22,ar ARG,FW,22-277,26,0,0,0,0,0,0,0,0,17.0,0.0,1,2.0,0.0,0.0,0.3,2.0,0.0,9.0,10.0,90.0,0.0,13.0,0.0,1.0,0.0,23,2019-2020
Adri Embarba,23,es ESP,LM,27-278,90,0,0,0,0,2,2,0,0,43.0,8.0,2,0.0,0.1,0.1,0.4,3.0,0.0,11.0,23.0,47.8,4.0,25.0,5.0,1.0,0.0,23,2019-2020
Marc Roca,21,es ESP,CM,23-075,90,0,0,0,0,1,0,0,0,35.0,5.0,0,0.0,0.1,0.1,0.1,3.0,0.0,24.0,29.0,82.8,2.0,19.0,1.0,0.0,0.0,23,2019-2020
David López,15,es ESP,CM,30-123,71,0,0,0,0,0,0,0,0,38.0,0.0,1,2.0,0.0,0.0,0.0,1.0,0.0,28.0,32.0,87.5,3.0,19.0,0.0,0.0,0.0,23,2019-2020
   Víctor Sánchez,4,es ESP,CM,32-154,19,0,0,0,0,1,0,1,0,19.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,9.0,15.0,60.0,2.0,5.0,0.0,0.0,0.0,23,2019-2020
Sergi Darder,10,es ESP,RM,26-049,84,0,1,0,0,3,2,0,0,37.0,0.0,2,3.0,0.7,0.7,0.3,2.0,1.0,16.0,27.0,59.3,6.0,26.0,2.0,1.0,1.0,23,2019-2020
   Victor Gomez,34,es ESP,RM,19-314,6,0,0,0,0,0,0,1,0,3.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,100.0,0.0,3.0,0.0,1.0,0.0,23,2019-2020
Dídac Vilà,17,es ESP,LB,30-245,90,0,0,0,0,0,0,1,0,49.0,3.0,3,2.0,0.0,0.0,0.0,2.0,1.0,25.0,36.0,69.4,4.0,33.0,5.0,2.0,1.0,23,2019-2020
Leandro Cabrera,18,uy URU,CB,28-237,90,0,0,0,0,0,0,1,0,52.0,2.0,0,1.0,0.0,0.0,0.0,0.0,0.0,28.0,44.0,63.6,3.0,26.0,0.0,0.0,0.0,23,2019-2020
Bernardo Espinosa,20,co COL,CB,30-213,90,0,0,0,0,1,0,0,0,44.0,3.0,1,1.0,0.1,0.1,0.1,1.0,0.0,27.0,37.0,73.0,3.0,22.0,0.0,0.0,0.0,23,2019-2020
Javi López,16,es ESP,RB,34-019,90,0,0,0,0,0,0,0,0,48.0,4.0,2,0.0,0.0,0.0,0.0,1.0,0.0,35.0,41.0,85.4,4.0,22.0,1.0,0.0,0.0,23,2019-2020
Diego López,13,es ESP,GK,38-098,90,0,0,0,0,0,0,1,0,25.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,24.0,50.0,0.0,13.0,0.0,0.0,0.0,23,2019-2020
Raúl de Tomás,11,es ESP,FW,25-115,90,1,0,0,0,2,1,0,0,33.0,2.0,0,0.0,0.4,0.4,0.1,1.0,0.0,14.0,20.0,70.0,1.0,19.0,1.0,2.0,2.0,23,2019-2020
Jonathan Calleri,12,ar ARG,FW,26-139,64,0,0,0,0,2,2,0,0,23.0,1.0,0,0.0,0.3,0.3,0.0,2.0,0.0,6.0,11.0,54.5,3.0,10.0,3.0,1.0,1.0,23,2019-2020
   Matías Vargas,22,ar ARG,FW,22-277,26,0,0,0,0,0,0,0,0,17.0,0.0,1,2.0,0.0,0.0,0.3,2.0,0.0,9.0,10.0,90.0,0.0,13.0,0.0,1.0,0.0,23,2019-2020
Adri Embarba,23,es ESP,LM,27-278,90,0,0,0,0,2,2,0,0,43.0,8.0,2,0.0,0.1,0.1,0.4,3.0,0.0,11.0,23.0,47.8,4.0,25.0,5.0,1.0,0.0,23,2019-2020
Marc Roca,21,es ESP,CM,23-075,90,0,0,0,0,1,0,0,0,35.0,5.0,0,0.0,0.1,0.1,0.1,3.0,0.0,24.0,29.0,82.8,2.0,19.0,1.0,0.0,0.0,23,2019-2020
