Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Matchweek,Season
   Gerard Moreno,7,es ESP,AM,31-184,16,1,0,0,0,1,1,0,0,15.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,13.0,53.8,2.0,14.0,2.0,1.0,1.0,9,2023-2024
Étienne Capoue,6,fr FRA,DM,35-089,90,0,0,0,0,2,2,1,0,54.0,2.0,4,0.0,0.1,0.1,0.0,2.0,0.0,40.0,46.0,87.0,7.0,36.0,0.0,1.0,0.0,9,2023-2024
Daniel Parejo,10,es ESP,DM,34-175,90,0,0,0,0,0,0,1,0,71.0,0.0,1,1.0,0.0,0.0,0.1,3.0,0.0,50.0,66.0,75.8,6.0,45.0,1.0,2.0,0.0,9,2023-2024
Alfonso Pedraza,24,es ESP,LB,27-182,57,0,0,0,0,0,0,0,0,30.0,0.0,0,0.0,0.0,0.0,0.1,3.0,0.0,20.0,26.0,76.9,1.0,20.0,3.0,2.0,0.0,9,2023-2024
   Alberto Moreno,18,es ESP,LB,31-095,33,0,0,0,0,0,0,0,0,27.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,19.0,26.0,73.1,4.0,13.0,1.0,0.0,0.0,9,2023-2024
Aïssa Mandi,23,dz ALG,CB,31-351,90,0,0,0,0,0,0,0,0,67.0,3.0,0,0.0,0.0,0.0,0.0,3.0,0.0,56.0,61.0,91.8,8.0,50.0,0.0,0.0,0.0,9,2023-2024
Raúl Albiol,3,es ESP,CB,38-034,65,0,0,0,0,0,0,0,0,40.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,38.0,89.5,3.0,29.0,1.0,0.0,0.0,9,2023-2024
   Ilias Akhomach,27,es ESP,RW,19-175,25,0,1,0,0,0,0,1,0,17.0,2.0,0,0.0,0.0,0.0,0.3,2.0,1.0,9.0,10.0,90.0,0.0,11.0,2.0,2.0,1.0,9,2023-2024
Juan Foyth,8,ar ARG,"RB,CB",25-269,90,0,0,0,0,0,0,0,0,56.0,2.0,2,1.0,0.0,0.0,0.0,0.0,0.0,37.0,43.0,86.0,2.0,30.0,0.0,7.0,5.0,9,2023-2024
Filip Jørgensen,13,dk DEN,GK,21-175,90,0,0,0,0,0,0,0,0,39.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,37.0,94.6,0.0,30.0,0.0,0.0,0.0,9,2023-2024
Alexander Sørloth,11,no NOR,FW,27-307,90,0,0,0,0,2,0,0,0,24.0,0.0,0,0.0,0.3,0.3,0.2,1.0,0.0,6.0,14.0,42.9,0.0,15.0,3.0,4.0,1.0,9,2023-2024
Ben Brereton,9,cl CHI,LW,24-173,57,0,0,0,0,0,0,0,0,14.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,10.0,60.0,1.0,12.0,1.0,1.0,0.0,9,2023-2024
   Kiko Femenía,17,es ESP,"RB,LW",32-248,33,0,0,0,0,0,0,0,0,21.0,1.0,0,0.0,0.0,0.0,0.0,1.0,1.0,17.0,19.0,89.5,3.0,13.0,1.0,0.0,0.0,9,2023-2024
Yeremi Pino,21,es ESP,RW,20-353,45,0,0,0,0,2,1,1,0,24.0,3.0,1,0.0,0.3,0.3,0.0,0.0,0.0,11.0,15.0,73.3,1.0,13.0,1.0,2.0,1.0,9,2023-2024
   José Luis Morales,15,es ESP,"LW,RW",36-077,45,0,0,0,0,1,0,0,0,15.0,1.0,1,0.0,0.0,0.0,0.0,1.0,0.0,6.0,10.0,60.0,0.0,14.0,2.0,2.0,0.0,9,2023-2024
Manu Trigueros,14,es ESP,AM,31-356,74,0,0,0,0,1,0,0,0,28.0,0.0,0,0.0,0.2,0.2,0.0,1.0,0.0,21.0,27.0,77.8,4.0,20.0,0.0,0.0,0.0,9,2023-2024
   Gerard Moreno,7,es ESP,AM,31-184,16,1,0,0,0,1,1,0,0,15.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,13.0,53.8,2.0,14.0,2.0,1.0,1.0,9,2023-2024
Étienne Capoue,6,fr FRA,DM,35-089,90,0,0,0,0,2,2,1,0,54.0,2.0,4,0.0,0.1,0.1,0.0,2.0,0.0,40.0,46.0,87.0,7.0,36.0,0.0,1.0,0.0,9,2023-2024
Daniel Parejo,10,es ESP,DM,34-175,90,0,0,0,0,0,0,1,0,71.0,0.0,1,1.0,0.0,0.0,0.1,3.0,0.0,50.0,66.0,75.8,6.0,45.0,1.0,2.0,0.0,9,2023-2024
Alfonso Pedraza,24,es ESP,LB,27-182,57,0,0,0,0,0,0,0,0,30.0,0.0,0,0.0,0.0,0.0,0.1,3.0,0.0,20.0,26.0,76.9,1.0,20.0,3.0,2.0,0.0,9,2023-2024
   Alberto Moreno,18,es ESP,LB,31-095,33,0,0,0,0,0,0,0,0,27.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,19.0,26.0,73.1,4.0,13.0,1.0,0.0,0.0,9,2023-2024
Aïssa Mandi,23,dz ALG,CB,31-351,90,0,0,0,0,0,0,0,0,67.0,3.0,0,0.0,0.0,0.0,0.0,3.0,0.0,56.0,61.0,91.8,8.0,50.0,0.0,0.0,0.0,9,2023-2024
Raúl Albiol,3,es ESP,CB,38-034,65,0,0,0,0,0,0,0,0,40.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,38.0,89.5,3.0,29.0,1.0,0.0,0.0,9,2023-2024
   Ilias Akhomach,27,es ESP,RW,19-175,25,0,1,0,0,0,0,1,0,17.0,2.0,0,0.0,0.0,0.0,0.3,2.0,1.0,9.0,10.0,90.0,0.0,11.0,2.0,2.0,1.0,9,2023-2024
Juan Foyth,8,ar ARG,"RB,CB",25-269,90,0,0,0,0,0,0,0,0,56.0,2.0,2,1.0,0.0,0.0,0.0,0.0,0.0,37.0,43.0,86.0,2.0,30.0,0.0,7.0,5.0,9,2023-2024
Filip Jørgensen,13,dk DEN,GK,21-175,90,0,0,0,0,0,0,0,0,39.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,37.0,94.6,0.0,30.0,0.0,0.0,0.0,9,2023-2024
Antoine Griezmann,7,fr FRA,FW,32-201,90,1,0,1,1,3,0,1,0,40.0,1.0,1,1.0,1.3,0.7,0.2,6.0,1.0,23.0,31.0,74.2,4.0,27.0,0.0,0.0,0.0,9,2023-2024
Álvaro Morata,19,es ESP,FW,30-350,90,0,0,0,0,3,1,0,0,33.0,2.0,0,0.0,0.2,0.2,0.1,3.0,0.0,15.0,19.0,78.9,3.0,17.0,0.0,2.0,2.0,9,2023-2024
Rodrigo De Paul,5,ar ARG,CM,29-137,71,0,0,0,0,3,1,0,0,41.0,2.0,0,3.0,0.2,0.2,0.3,1.0,0.0,23.0,27.0,85.2,2.0,26.0,0.0,5.0,3.0,9,2023-2024
   Saúl Ñíguez,8,es ESP,CM,28-321,19,0,0,0,0,0,0,0,0,5.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,100.0,0.0,1.0,0.0,0.0,0.0,9,2023-2024
Koke,6,es ESP,CM,31-273,90,0,1,0,0,0,0,1,0,52.0,1.0,0,1.0,0.0,0.0,0.4,2.0,1.0,39.0,47.0,83.0,3.0,37.0,0.0,1.0,0.0,9,2023-2024
Marcos Llorente,14,es ESP,CM,28-251,71,0,0,0,0,1,0,0,0,22.0,1.0,0,1.0,0.0,0.0,0.1,1.0,0.0,10.0,18.0,55.6,0.0,15.0,1.0,1.0,1.0,9,2023-2024
   Rodrigo Riquelme,25,es ESP,CM,23-189,19,0,0,0,0,1,1,0,0,5.0,0.0,0,0.0,0.1,0.1,0.0,1.0,0.0,2.0,2.0,100.0,0.0,3.0,0.0,0.0,0.0,9,2023-2024
Samuel Lino,12,br BRA,WB,23-289,78,1,0,0,0,1,1,0,0,38.0,2.0,0,2.0,0.2,0.2,0.0,2.0,0.0,22.0,29.0,75.9,1.0,26.0,2.0,1.0,0.0,9,2023-2024
   Javi Galán,17,es ESP,WB,28-323,12,0,0,0,0,0,0,1,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,9,2023-2024
Nahuel Molina,16,ar ARG,WB,25-185,90,0,0,0,0,0,0,0,0,62.0,4.0,0,2.0,0.0,0.0,0.0,3.0,0.0,30.0,49.0,61.2,2.0,29.0,1.0,2.0,1.0,9,2023-2024
Mario Hermoso,22,es ESP,CB,28-112,90,0,0,0,0,0,0,0,0,56.0,1.0,2,2.0,0.0,0.0,0.0,3.0,1.0,30.0,45.0,66.7,1.0,25.0,1.0,1.0,1.0,9,2023-2024
Axel Witsel,20,be BEL,CB,34-269,90,0,0,0,0,1,0,0,0,35.0,0.0,2,0.0,0.2,0.2,0.0,0.0,0.0,23.0,28.0,82.1,0.0,13.0,0.0,0.0,0.0,9,2023-2024
César Azpilicueta,3,es ESP,CB,34-041,78,0,0,0,0,0,0,0,0,53.0,0.0,2,1.0,0.0,0.0,0.2,1.0,0.0,34.0,46.0,73.9,2.0,30.0,1.0,0.0,0.0,9,2023-2024
   Stefan Savić,15,me MNE,CB,32-273,12,0,0,0,0,0,0,0,0,9.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,66.7,1.0,4.0,0.0,0.0,0.0,9,2023-2024
Jan Oblak,13,si SVN,GK,30-274,90,0,0,0,0,0,0,0,0,20.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,20.0,65.0,0.0,14.0,0.0,1.0,1.0,9,2023-2024
Antoine Griezmann,7,fr FRA,FW,32-201,90,1,0,1,1,3,0,1,0,40.0,1.0,1,1.0,1.3,0.7,0.2,6.0,1.0,23.0,31.0,74.2,4.0,27.0,0.0,0.0,0.0,9,2023-2024
Álvaro Morata,19,es ESP,FW,30-350,90,0,0,0,0,3,1,0,0,33.0,2.0,0,0.0,0.2,0.2,0.1,3.0,0.0,15.0,19.0,78.9,3.0,17.0,0.0,2.0,2.0,9,2023-2024
Rodrigo De Paul,5,ar ARG,CM,29-137,71,0,0,0,0,3,1,0,0,41.0,2.0,0,3.0,0.2,0.2,0.3,1.0,0.0,23.0,27.0,85.2,2.0,26.0,0.0,5.0,3.0,9,2023-2024
   Saúl Ñíguez,8,es ESP,CM,28-321,19,0,0,0,0,0,0,0,0,5.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,100.0,0.0,1.0,0.0,0.0,0.0,9,2023-2024
Koke,6,es ESP,CM,31-273,90,0,1,0,0,0,0,1,0,52.0,1.0,0,1.0,0.0,0.0,0.4,2.0,1.0,39.0,47.0,83.0,3.0,37.0,0.0,1.0,0.0,9,2023-2024
Marcos Llorente,14,es ESP,CM,28-251,71,0,0,0,0,1,0,0,0,22.0,1.0,0,1.0,0.0,0.0,0.1,1.0,0.0,10.0,18.0,55.6,0.0,15.0,1.0,1.0,1.0,9,2023-2024
   Rodrigo Riquelme,25,es ESP,CM,23-189,19,0,0,0,0,1,1,0,0,5.0,0.0,0,0.0,0.1,0.1,0.0,1.0,0.0,2.0,2.0,100.0,0.0,3.0,0.0,0.0,0.0,9,2023-2024
Samuel Lino,12,br BRA,WB,23-289,78,1,0,0,0,1,1,0,0,38.0,2.0,0,2.0,0.2,0.2,0.0,2.0,0.0,22.0,29.0,75.9,1.0,26.0,2.0,1.0,0.0,9,2023-2024
   Javi Galán,17,es ESP,WB,28-323,12,0,0,0,0,0,0,1,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,9,2023-2024
Nahuel Molina,16,ar ARG,WB,25-185,90,0,0,0,0,0,0,0,0,62.0,4.0,0,2.0,0.0,0.0,0.0,3.0,0.0,30.0,49.0,61.2,2.0,29.0,1.0,2.0,1.0,9,2023-2024
Mario Hermoso,22,es ESP,CB,28-112,90,0,0,0,0,0,0,0,0,56.0,1.0,2,2.0,0.0,0.0,0.0,3.0,1.0,30.0,45.0,66.7,1.0,25.0,1.0,1.0,1.0,9,2023-2024
Axel Witsel,20,be BEL,CB,34-269,90,0,0,0,0,1,0,0,0,35.0,0.0,2,0.0,0.2,0.2,0.0,0.0,0.0,23.0,28.0,82.1,0.0,13.0,0.0,0.0,0.0,9,2023-2024
César Azpilicueta,3,es ESP,CB,34-041,78,0,0,0,0,0,0,0,0,53.0,0.0,2,1.0,0.0,0.0,0.2,1.0,0.0,34.0,46.0,73.9,2.0,30.0,1.0,0.0,0.0,9,2023-2024
   Stefan Savić,15,me MNE,CB,32-273,12,0,0,0,0,0,0,0,0,9.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,66.7,1.0,4.0,0.0,0.0,0.0,9,2023-2024
Jan Oblak,13,si SVN,GK,30-274,90,0,0,0,0,0,0,0,0,20.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,20.0,65.0,0.0,14.0,0.0,1.0,1.0,9,2023-2024
Kiké,15,es ESP,FW,33-317,76,0,0,0,0,5,1,0,0,26.0,0.0,0,1.0,0.7,0.7,0.0,2.0,0.0,7.0,11.0,63.6,0.0,18.0,1.0,1.0,1.0,9,2023-2024
   Samuel Omorodion,32,es ESP,FW,19-156,14,0,0,0,0,1,0,1,0,9.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,60.0,1.0,8.0,0.0,1.0,0.0,9,2023-2024
Luis Rioja,11,es ESP,LW,29-357,85,0,0,0,0,4,3,1,0,47.0,1.0,2,2.0,0.2,0.2,0.1,3.0,0.0,20.0,33.0,60.6,2.0,28.0,4.0,3.0,1.0,9,2023-2024
   Abderrahman Rebbach,21,dz ALG,LW,25-058,5,0,0,0,0,0,0,0,0,5.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,33.3,0.0,4.0,0.0,1.0,1.0,9,2023-2024
Alex Sola,7,es ESP,RW,24-121,72,0,0,0,0,2,0,0,0,24.0,0.0,0,1.0,0.3,0.3,0.0,3.0,0.0,11.0,16.0,68.8,2.0,15.0,2.0,4.0,2.0,9,2023-2024
   Xeber,17,es ESP,RW,26-104,18,0,0,0,0,1,0,0,0,13.0,1.0,0,0.0,0.1,0.1,0.0,0.0,0.0,7.0,10.0,70.0,0.0,5.0,1.0,0.0,0.0,9,2023-2024
Ianis Hagi,10,ro ROU,AM,24-351,72,0,0,0,0,1,0,0,0,43.0,0.0,0,2.0,0.1,0.1,0.5,9.0,0.0,31.0,38.0,81.6,8.0,22.0,3.0,3.0,1.0,9,2023-2024
   Carlos Benavídez,23,uy URU,DM,25-192,18,0,0,0,0,0,0,0,0,12.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,10.0,70.0,1.0,5.0,0.0,0.0,0.0,9,2023-2024
Ander Guevara,6,es ESP,DM,26-093,90,0,0,0,0,0,0,0,0,62.0,4.0,0,2.0,0.0,0.0,0.0,0.0,0.0,37.0,53.0,69.8,9.0,32.0,4.0,1.0,1.0,9,2023-2024
Jon Guridi,18,es ESP,"DM,AM",28-222,90,0,0,0,0,0,0,0,0,42.0,2.0,1,1.0,0.0,0.0,0.2,4.0,0.0,24.0,31.0,77.4,4.0,16.0,0.0,0.0,0.0,9,2023-2024
Javi López,27,es ESP,LB,21-280,85,0,0,0,0,0,0,0,0,41.0,0.0,1,0.0,0.0,0.0,0.1,3.0,0.0,26.0,36.0,72.2,3.0,26.0,2.0,3.0,3.0,9,2023-2024
   Rubén Duarte,3,es ESP,LB,27-355,5,0,0,0,0,0,0,0,0,4.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,75.0,0.0,1.0,0.0,0.0,0.0,9,2023-2024
Aleksandar Sedlar,4,rs SRB,CB,31-299,90,0,0,0,0,0,0,1,0,49.0,0.0,2,1.0,0.0,0.0,0.0,1.0,0.0,37.0,42.0,88.1,1.0,21.0,1.0,1.0,1.0,9,2023-2024
Abdel Abqar,5,ma MAR,CB,24-212,90,0,0,0,0,0,0,0,0,41.0,0.0,1,1.0,0.0,0.0,0.0,1.0,0.0,29.0,35.0,82.9,1.0,23.0,0.0,2.0,2.0,9,2023-2024
Andoni Gorosabel,2,es ESP,RB,27-065,90,0,0,0,0,1,1,0,0,48.0,2.0,3,2.0,0.0,0.0,0.0,4.0,0.0,26.0,37.0,70.3,7.0,17.0,0.0,0.0,0.0,9,2023-2024
Antonio Sivera,1,es ESP,GK,27-058,90,0,0,0,0,0,0,0,0,26.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,25.0,64.0,0.0,10.0,0.0,0.0,0.0,9,2023-2024
Kiké,15,es ESP,FW,33-317,76,0,0,0,0,5,1,0,0,26.0,0.0,0,1.0,0.7,0.7,0.0,2.0,0.0,7.0,11.0,63.6,0.0,18.0,1.0,1.0,1.0,9,2023-2024
   Samuel Omorodion,32,es ESP,FW,19-156,14,0,0,0,0,1,0,1,0,9.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,60.0,1.0,8.0,0.0,1.0,0.0,9,2023-2024
Luis Rioja,11,es ESP,LW,29-357,85,0,0,0,0,4,3,1,0,47.0,1.0,2,2.0,0.2,0.2,0.1,3.0,0.0,20.0,33.0,60.6,2.0,28.0,4.0,3.0,1.0,9,2023-2024
   Abderrahman Rebbach,21,dz ALG,LW,25-058,5,0,0,0,0,0,0,0,0,5.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,33.3,0.0,4.0,0.0,1.0,1.0,9,2023-2024
Alex Sola,7,es ESP,RW,24-121,72,0,0,0,0,2,0,0,0,24.0,0.0,0,1.0,0.3,0.3,0.0,3.0,0.0,11.0,16.0,68.8,2.0,15.0,2.0,4.0,2.0,9,2023-2024
   Xeber,17,es ESP,RW,26-104,18,0,0,0,0,1,0,0,0,13.0,1.0,0,0.0,0.1,0.1,0.0,0.0,0.0,7.0,10.0,70.0,0.0,5.0,1.0,0.0,0.0,9,2023-2024
Ianis Hagi,10,ro ROU,AM,24-351,72,0,0,0,0,1,0,0,0,43.0,0.0,0,2.0,0.1,0.1,0.5,9.0,0.0,31.0,38.0,81.6,8.0,22.0,3.0,3.0,1.0,9,2023-2024
   Carlos Benavídez,23,uy URU,DM,25-192,18,0,0,0,0,0,0,0,0,12.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,10.0,70.0,1.0,5.0,0.0,0.0,0.0,9,2023-2024
Ander Guevara,6,es ESP,DM,26-093,90,0,0,0,0,0,0,0,0,62.0,4.0,0,2.0,0.0,0.0,0.0,0.0,0.0,37.0,53.0,69.8,9.0,32.0,4.0,1.0,1.0,9,2023-2024
Jon Guridi,18,es ESP,"DM,AM",28-222,90,0,0,0,0,0,0,0,0,42.0,2.0,1,1.0,0.0,0.0,0.2,4.0,0.0,24.0,31.0,77.4,4.0,16.0,0.0,0.0,0.0,9,2023-2024
Javi López,27,es ESP,LB,21-280,85,0,0,0,0,0,0,0,0,41.0,0.0,1,0.0,0.0,0.0,0.1,3.0,0.0,26.0,36.0,72.2,3.0,26.0,2.0,3.0,3.0,9,2023-2024
   Rubén Duarte,3,es ESP,LB,27-355,5,0,0,0,0,0,0,0,0,4.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,75.0,0.0,1.0,0.0,0.0,0.0,9,2023-2024
Aleksandar Sedlar,4,rs SRB,CB,31-299,90,0,0,0,0,0,0,1,0,49.0,0.0,2,1.0,0.0,0.0,0.0,1.0,0.0,37.0,42.0,88.1,1.0,21.0,1.0,1.0,1.0,9,2023-2024
Abdel Abqar,5,ma MAR,CB,24-212,90,0,0,0,0,0,0,0,0,41.0,0.0,1,1.0,0.0,0.0,0.0,1.0,0.0,29.0,35.0,82.9,1.0,23.0,0.0,2.0,2.0,9,2023-2024
Andoni Gorosabel,2,es ESP,RB,27-065,90,0,0,0,0,1,1,0,0,48.0,2.0,3,2.0,0.0,0.0,0.0,4.0,0.0,26.0,37.0,70.3,7.0,17.0,0.0,0.0,0.0,9,2023-2024
Antonio Sivera,1,es ESP,GK,27-058,90,0,0,0,0,0,0,0,0,26.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,25.0,64.0,0.0,10.0,0.0,0.0,0.0,9,2023-2024
Jørgen Strand Larsen,18,no NOR,FW,23-244,90,1,0,0,0,5,3,0,0,28.0,0.0,0,1.0,0.7,0.7,0.2,4.0,0.0,13.0,17.0,76.5,1.0,17.0,1.0,0.0,0.0,9,2023-2024
Iago Aspas,10,es ESP,FW,36-068,90,0,0,0,1,5,3,0,0,69.0,0.0,0,0.0,1.6,0.8,0.1,11.0,1.0,50.0,60.0,83.3,8.0,44.0,1.0,2.0,1.0,9,2023-2024
Jonathan Bamba,17,ci CIV,LM,27-196,78,1,0,0,0,3,1,0,0,42.0,0.0,0,0.0,0.5,0.5,0.2,3.0,1.0,24.0,34.0,70.6,2.0,32.0,5.0,2.0,0.0,9,2023-2024
   Miguel Rodríguez,29,es ESP,LM,20-162,12,0,0,0,0,1,0,0,0,11.0,1.0,0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,7.0,42.9,0.0,10.0,2.0,1.0,0.0,9,2023-2024
Luca de la Torre,14,us USA,CM,25-138,90,0,1,0,0,0,0,0,0,61.0,0.0,0,0.0,0.0,0.0,0.4,6.0,1.0,51.0,60.0,85.0,9.0,45.0,8.0,2.0,2.0,9,2023-2024
Fran Beltrán,8,es ESP,CM,24-247,59,0,0,0,0,0,0,1,0,42.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,40.0,90.0,3.0,31.0,1.0,0.0,0.0,9,2023-2024
   Hugo Sotelo,30,es ESP,CM,19-293,31,0,0,0,0,2,1,0,0,66.0,1.0,0,1.0,0.1,0.1,0.1,4.0,0.0,59.0,62.0,95.2,7.0,54.0,2.0,1.0,0.0,9,2023-2024
Carles Pérez,7,es ESP,RM,25-234,85,0,0,0,0,4,0,0,0,37.0,1.0,1,2.0,0.2,0.2,0.0,2.0,0.0,17.0,24.0,70.8,2.0,28.0,4.0,3.0,2.0,9,2023-2024
   Anastasios Douvikas,12,gr GRE,RM,24-067,5,0,0,0,0,0,0,0,0,2.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9,2023-2024
Mihailo Ristić,21,rs SRB,LB,27-342,85,0,0,0,0,1,0,0,0,72.0,1.0,1,1.0,0.0,0.0,0.0,3.0,0.0,53.0,65.0,81.5,4.0,40.0,1.0,5.0,2.0,9,2023-2024
   Manu Sánchez,23,es ESP,LB,23-045,5,0,0,0,0,1,0,0,0,11.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,10.0,90.0,1.0,7.0,0.0,0.0,0.0,9,2023-2024
Unai Núñez,4,es ESP,CB,26-251,90,0,0,0,0,1,1,0,0,94.0,2.0,1,0.0,0.0,0.0,0.1,4.0,0.0,74.0,86.0,86.0,9.0,65.0,4.0,0.0,0.0,9,2023-2024
Carl Starfelt,2,se SWE,CB,28-129,90,0,0,0,0,2,1,0,0,77.0,1.0,3,0.0,0.1,0.1,0.0,2.0,0.0,57.0,66.0,86.4,6.0,38.0,0.0,0.0,0.0,9,2023-2024
Óscar Mingueza,3,es ESP,RB,24-148,90,0,0,0,0,0,0,0,0,103.0,1.0,0,2.0,0.0,0.0,0.3,8.0,0.0,72.0,98.0,73.5,6.0,68.0,2.0,4.0,2.0,9,2023-2024
Iván Villar,13,es ESP,GK,26-091,90,0,0,0,0,0,0,0,0,28.0,0.0,0,0.0,0.0,0.0,0.1,1.0,0.0,22.0,28.0,78.6,0.0,23.0,0.0,0.0,0.0,9,2023-2024
Jørgen Strand Larsen,18,no NOR,FW,23-244,90,1,0,0,0,5,3,0,0,28.0,0.0,0,1.0,0.7,0.7,0.2,4.0,0.0,13.0,17.0,76.5,1.0,17.0,1.0,0.0,0.0,9,2023-2024
Iago Aspas,10,es ESP,FW,36-068,90,0,0,0,1,5,3,0,0,69.0,0.0,0,0.0,1.6,0.8,0.1,11.0,1.0,50.0,60.0,83.3,8.0,44.0,1.0,2.0,1.0,9,2023-2024
Jonathan Bamba,17,ci CIV,LM,27-196,78,1,0,0,0,3,1,0,0,42.0,0.0,0,0.0,0.5,0.5,0.2,3.0,1.0,24.0,34.0,70.6,2.0,32.0,5.0,2.0,0.0,9,2023-2024
   Miguel Rodríguez,29,es ESP,LM,20-162,12,0,0,0,0,1,0,0,0,11.0,1.0,0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,7.0,42.9,0.0,10.0,2.0,1.0,0.0,9,2023-2024
Luca de la Torre,14,us USA,CM,25-138,90,0,1,0,0,0,0,0,0,61.0,0.0,0,0.0,0.0,0.0,0.4,6.0,1.0,51.0,60.0,85.0,9.0,45.0,8.0,2.0,2.0,9,2023-2024
Fran Beltrán,8,es ESP,CM,24-247,59,0,0,0,0,0,0,1,0,42.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,40.0,90.0,3.0,31.0,1.0,0.0,0.0,9,2023-2024
   Hugo Sotelo,30,es ESP,CM,19-293,31,0,0,0,0,2,1,0,0,66.0,1.0,0,1.0,0.1,0.1,0.1,4.0,0.0,59.0,62.0,95.2,7.0,54.0,2.0,1.0,0.0,9,2023-2024
Carles Pérez,7,es ESP,RM,25-234,85,0,0,0,0,4,0,0,0,37.0,1.0,1,2.0,0.2,0.2,0.0,2.0,0.0,17.0,24.0,70.8,2.0,28.0,4.0,3.0,2.0,9,2023-2024
   Anastasios Douvikas,12,gr GRE,RM,24-067,5,0,0,0,0,0,0,0,0,2.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9,2023-2024
Mihailo Ristić,21,rs SRB,LB,27-342,85,0,0,0,0,1,0,0,0,72.0,1.0,1,1.0,0.0,0.0,0.0,3.0,0.0,53.0,65.0,81.5,4.0,40.0,1.0,5.0,2.0,9,2023-2024
   Manu Sánchez,23,es ESP,LB,23-045,5,0,0,0,0,1,0,0,0,11.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,10.0,90.0,1.0,7.0,0.0,0.0,0.0,9,2023-2024
Unai Núñez,4,es ESP,CB,26-251,90,0,0,0,0,1,1,0,0,94.0,2.0,1,0.0,0.0,0.0,0.1,4.0,0.0,74.0,86.0,86.0,9.0,65.0,4.0,0.0,0.0,9,2023-2024
Carl Starfelt,2,se SWE,CB,28-129,90,0,0,0,0,2,1,0,0,77.0,1.0,3,0.0,0.1,0.1,0.0,2.0,0.0,57.0,66.0,86.4,6.0,38.0,0.0,0.0,0.0,9,2023-2024
Óscar Mingueza,3,es ESP,RB,24-148,90,0,0,0,0,0,0,0,0,103.0,1.0,0,2.0,0.0,0.0,0.3,8.0,0.0,72.0,98.0,73.5,6.0,68.0,2.0,4.0,2.0,9,2023-2024
Iván Villar,13,es ESP,GK,26-091,90,0,0,0,0,0,0,0,0,28.0,0.0,0,0.0,0.0,0.0,0.1,1.0,0.0,22.0,28.0,78.6,0.0,23.0,0.0,0.0,0.0,9,2023-2024
Lucas Boyé,7,ar ARG,FW,27-222,73,0,1,0,0,2,0,0,0,43.0,2.0,1,1.0,0.3,0.3,0.2,4.0,1.0,16.0,18.0,88.9,3.0,26.0,0.0,6.0,2.0,9,2023-2024
