Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Matchweek,Season
David Soria,13,es ESP,GK,25-045,90,0,0,0,0,0,0,0,0,30,0,0,0,0.0,0.0,0.0,0,0,17,25,68.0,0,18,0,0,0,38,2017-2018
Sandro Ramírez,23,es ESP,FW,22-314,63,0,0,0,0,3,0,0,0,24,0,0,0,0.4,0.4,0.3,1,0,16,20,80.0,1,18,2,0,0,38,2017-2018
   Luis Muriel,20,co COL,FW,27-033,27,0,0,0,0,0,0,0,0,14,0,0,0,0.0,0.0,0.2,4,0,8,9,88.9,4,10,1,3,1,38,2017-2018
Wissam Ben Yedder,9,fr FRA,FW,27-280,90,1,0,0,0,5,3,0,0,44,0,0,0,1.0,1.0,0.1,7,0,28,35,80.0,3,31,6,3,3,38,2017-2018
Nolito,24,es ESP,LM,31-216,80,0,0,0,0,1,0,0,0,57,5,2,1,0.1,0.1,0.1,3,0,37,42,88.1,5,28,1,3,3,38,2017-2018
   José Alonso Lara,36,es ESP,LM,18-073,10,0,0,0,0,0,0,0,0,5,0,0,0,0.0,0.0,0.0,0,0,3,4,75.0,0,5,0,1,1,38,2017-2018
Roque Mesa,7,es ESP,CM,28-346,90,0,0,0,0,0,0,0,0,84,4,0,1,0.0,0.0,0.2,4,0,70,76,92.1,9,58,2,2,2,38,2017-2018
Steven Nzonzi,15,fr FRA,CM,29-155,45,0,0,0,0,0,0,0,0,62,1,0,0,0.0,0.0,0.0,0,0,59,59,100.0,6,46,0,0,0,38,2017-2018
   Guido Pizarro,14,ar ARG,CM,28-082,45,0,0,0,0,0,0,0,0,37,2,0,0,0.0,0.0,0.0,0,0,31,35,88.6,1,24,0,0,0,38,2017-2018
Franco Vázquez,22,ar ARG,RM,29-086,90,0,1,0,0,4,2,0,0,72,2,0,0,0.3,0.3,0.6,9,2,48,64,75.0,7,55,2,5,5,38,2017-2018
Pablo Sarabia,17,es ESP,LB,26-008,90,0,0,0,0,4,3,1,0,99,3,2,1,0.1,0.1,0.1,3,0,70,84,83.3,8,58,5,0,0,38,2017-2018
Clément Lenglet,5,fr FRA,CB,22-336,90,0,0,0,0,1,0,0,0,81,2,2,0,0.1,0.1,0.0,0,0,67,76,88.2,2,50,0,0,0,38,2017-2018
Nicolás Pareja,21,ar ARG,CB,34-120,90,0,0,0,0,1,0,1,0,74,1,3,2,0.1,0.1,0.1,1,0,61,63,96.8,6,45,0,0,0,38,2017-2018
Miguel Layún,3,mx MEX,RB,29-328,90,0,0,0,0,1,0,0,0,75,3,0,1,0.0,0.0,0.1,4,0,52,69,75.4,7,45,4,1,1,38,2017-2018
David Soria,13,es ESP,GK,25-045,90,0,0,0,0,0,0,0,0,30,0,0,0,0.0,0.0,0.0,0,0,17,25,68.0,0,18,0,0,0,38,2017-2018
Nicola Sansone,18,it ITA,FW,26-251,90,0,0,0,0,2,1,0,0,38,2,0,0,0.1,0.1,0.3,4,0,26,32,81.3,3,26,3,3,2,38,2017-2018
Enes Ünal,15,tr TUR,FW,21-009,66,0,0,0,0,4,0,0,0,28,1,0,1,0.5,0.5,0.0,2,0,15,18,83.3,3,18,0,1,0,38,2017-2018
   Roger Martínez,24,co COL,FW,23-330,24,1,0,0,0,3,1,1,0,10,1,0,0,0.2,0.2,0.0,2,1,5,5,100.0,1,7,1,1,1,38,2017-2018
Roberto Soriano,20,it ITA,"LM,CM",27-100,90,0,0,0,0,1,1,0,0,47,0,1,0,0.0,0.0,0.0,2,0,37,42,88.1,5,32,4,2,1,38,2017-2018
Rodri,16,es ESP,CM,21-331,90,0,2,0,0,1,0,0,0,79,2,1,1,0.0,0.0,0.5,4,2,66,71,93.0,7,45,0,0,0,38,2017-2018
Javi Fuego,19,es ESP,CM,34-135,56,0,0,0,0,0,0,0,0,39,3,0,0,0.0,0.0,0.0,0,0,31,34,91.2,4,19,0,0,0,38,2017-2018
   Salem Al-Dawsari,12,sa KSA,LM,26-273,34,0,0,0,0,0,0,1,0,24,1,0,1,0.0,0.0,0.0,0,0,15,17,88.2,0,19,1,1,0,38,2017-2018
Pablo Fornals,8,es ESP,RM,22-086,76,0,0,0,0,1,0,0,0,51,0,1,1,0.0,0.0,0.1,4,0,26,45,57.8,5,34,4,2,1,38,2017-2018
   Samu Castillejo,10,es ESP,RM,23-121,14,1,0,0,0,2,1,1,0,10,0,0,0,0.5,0.5,0.0,2,1,3,5,60.0,0,9,1,2,1,38,2017-2018
Adrián Marín,5,es ESP,LB,21-130,90,0,0,0,0,0,0,0,0,54,2,2,1,0.0,0.0,0.0,2,0,37,43,86.0,3,28,1,4,2,38,2017-2018
Álvaro González,3,es ESP,CB,28-131,90,0,0,0,0,0,0,1,0,40,0,3,0,0.0,0.0,0.0,0,0,30,31,96.8,1,18,0,0,0,38,2017-2018
Daniele Bonera,23,it ITA,CB,36-353,90,0,0,0,0,0,0,0,0,34,4,0,1,0.0,0.0,0.0,0,0,25,27,92.6,2,15,0,0,0,38,2017-2018
Mario Gaspar,2,es ESP,RB,27-176,90,0,0,0,0,0,0,0,0,75,5,4,3,0.0,0.0,0.1,2,0,52,60,86.7,5,28,7,1,0,38,2017-2018
Andrés Fernández,13,es ESP,GK,31-153,90,0,0,0,0,0,0,0,0,34,1,0,0,0.0,0.0,0.0,0,0,21,29,72.4,0,14,0,0,0,38,2017-2018
Nicola Sansone,18,it ITA,FW,26-251,90,0,0,0,0,2,1,0,0,38,2,0,0,0.1,0.1,0.3,4,0,26,32,81.3,3,26,3,3,2,38,2017-2018
Enes Ünal,15,tr TUR,FW,21-009,66,0,0,0,0,4,0,0,0,28,1,0,1,0.5,0.5,0.0,2,0,15,18,83.3,3,18,0,1,0,38,2017-2018
   Roger Martínez,24,co COL,FW,23-330,24,1,0,0,0,3,1,1,0,10,1,0,0,0.2,0.2,0.0,2,1,5,5,100.0,1,7,1,1,1,38,2017-2018
Roberto Soriano,20,it ITA,"LM,CM",27-100,90,0,0,0,0,1,1,0,0,47,0,1,0,0.0,0.0,0.0,2,0,37,42,88.1,5,32,4,2,1,38,2017-2018
Rodri,16,es ESP,CM,21-331,90,0,2,0,0,1,0,0,0,79,2,1,1,0.0,0.0,0.5,4,2,66,71,93.0,7,45,0,0,0,38,2017-2018
Javi Fuego,19,es ESP,CM,34-135,56,0,0,0,0,0,0,0,0,39,3,0,0,0.0,0.0,0.0,0,0,31,34,91.2,4,19,0,0,0,38,2017-2018
   Salem Al-Dawsari,12,sa KSA,LM,26-273,34,0,0,0,0,0,0,1,0,24,1,0,1,0.0,0.0,0.0,0,0,15,17,88.2,0,19,1,1,0,38,2017-2018
Pablo Fornals,8,es ESP,RM,22-086,76,0,0,0,0,1,0,0,0,51,0,1,1,0.0,0.0,0.1,4,0,26,45,57.8,5,34,4,2,1,38,2017-2018
   Samu Castillejo,10,es ESP,RM,23-121,14,1,0,0,0,2,1,1,0,10,0,0,0,0.5,0.5,0.0,2,1,3,5,60.0,0,9,1,2,1,38,2017-2018
Adrián Marín,5,es ESP,LB,21-130,90,0,0,0,0,0,0,0,0,54,2,2,1,0.0,0.0,0.0,2,0,37,43,86.0,3,28,1,4,2,38,2017-2018
Álvaro González,3,es ESP,CB,28-131,90,0,0,0,0,0,0,1,0,40,0,3,0,0.0,0.0,0.0,0,0,30,31,96.8,1,18,0,0,0,38,2017-2018
Daniele Bonera,23,it ITA,CB,36-353,90,0,0,0,0,0,0,0,0,34,4,0,1,0.0,0.0,0.0,0,0,25,27,92.6,2,15,0,0,0,38,2017-2018
Mario Gaspar,2,es ESP,RB,27-176,90,0,0,0,0,0,0,0,0,75,5,4,3,0.0,0.0,0.1,2,0,52,60,86.7,5,28,7,1,0,38,2017-2018
Andrés Fernández,13,es ESP,GK,31-153,90,0,0,0,0,0,0,0,0,34,1,0,0,0.0,0.0,0.0,0,0,21,29,72.4,0,14,0,0,0,38,2017-2018
Simone Zaza,9,it ITA,FW,26-329,63,1,0,0,0,2,1,0,0,30,0,0,0,0.9,0.9,0.0,0,0,20,23,87.0,1,18,1,3,0,38,2017-2018
   Santi Mina,22,es ESP,FW,22-164,27,0,0,0,0,1,0,0,0,9,0,0,0,0.1,0.1,0.0,1,0,6,7,85.7,1,8,1,1,0,38,2017-2018
Rodrigo,19,es ESP,FW,27-075,66,0,0,0,0,6,1,0,0,36,1,1,0,0.6,0.6,0.0,4,1,17,25,68.0,3,21,6,2,0,38,2017-2018
   Luciano Vietto,8,ar ARG,FW,24-166,24,0,1,0,0,0,0,0,0,23,2,0,0,0.0,0.0,0.3,2,1,16,17,94.1,2,13,2,3,1,38,2017-2018
Gonçalo Guedes,7,pt POR,LM,21-172,90,1,0,0,0,4,2,0,0,62,2,0,0,0.3,0.3,0.4,10,1,40,53,75.5,11,38,8,6,4,38,2017-2018
Nemanja Maksimović,6,rs SRB,CM,23-114,90,0,0,0,0,3,0,0,0,75,4,2,1,0.1,0.1,0.1,3,0,56,60,93.3,6,45,2,3,2,38,2017-2018
Daniel Parejo,10,es ESP,CM,29-034,61,0,0,0,0,2,0,0,0,73,0,0,1,0.1,0.1,0.2,5,0,62,70,88.6,12,43,3,0,0,38,2017-2018
   Geoffrey Kondogbia,16,cf CTA,CM,25-094,29,0,0,0,0,0,0,0,0,35,2,0,2,0.0,0.0,0.1,2,0,25,27,92.6,7,20,1,1,1,38,2017-2018
Carlos Soler,18,es ESP,RM,21-138,90,0,0,0,0,1,1,0,0,61,1,0,3,0.1,0.1,0.1,3,1,41,51,80.4,3,47,6,4,1,38,2017-2018
José Luis Gayà,14,es ESP,LB,22-360,90,0,0,0,0,1,0,0,0,68,3,3,1,0.0,0.0,1.0,4,0,49,55,89.1,5,40,4,3,2,38,2017-2018
Jeison Murillo,4,co COL,CB,25-358,90,0,0,0,0,1,0,0,0,68,3,1,0,0.1,0.1,0.0,0,0,55,61,90.2,2,40,1,0,0,38,2017-2018
Ezequiel Garay,24,ar ARG,CB,31-222,90,0,0,0,0,1,0,0,0,74,0,0,0,0.1,0.1,0.0,1,0,62,68,91.2,7,43,0,0,0,38,2017-2018
Nacho Vidal,30,es ESP,RB,23-116,90,0,0,0,0,0,0,0,0,73,4,3,1,0.0,0.0,0.0,1,0,53,57,93.0,6,32,0,2,1,38,2017-2018
Jaume Doménech,1,es ESP,GK,27-196,90,0,0,0,0,0,0,0,0,28,0,0,0,0.0,0.0,0.0,0,0,23,25,92.0,0,18,0,0,0,38,2017-2018
Simone Zaza,9,it ITA,FW,26-329,63,1,0,0,0,2,1,0,0,30,0,0,0,0.9,0.9,0.0,0,0,20,23,87.0,1,18,1,3,0,38,2017-2018
   Santi Mina,22,es ESP,FW,22-164,27,0,0,0,0,1,0,0,0,9,0,0,0,0.1,0.1,0.0,1,0,6,7,85.7,1,8,1,1,0,38,2017-2018
Rodrigo,19,es ESP,FW,27-075,66,0,0,0,0,6,1,0,0,36,1,1,0,0.6,0.6,0.0,4,1,17,25,68.0,3,21,6,2,0,38,2017-2018
   Luciano Vietto,8,ar ARG,FW,24-166,24,0,1,0,0,0,0,0,0,23,2,0,0,0.0,0.0,0.3,2,1,16,17,94.1,2,13,2,3,1,38,2017-2018
Gonçalo Guedes,7,pt POR,LM,21-172,90,1,0,0,0,4,2,0,0,62,2,0,0,0.3,0.3,0.4,10,1,40,53,75.5,11,38,8,6,4,38,2017-2018
Nemanja Maksimović,6,rs SRB,CM,23-114,90,0,0,0,0,3,0,0,0,75,4,2,1,0.1,0.1,0.1,3,0,56,60,93.3,6,45,2,3,2,38,2017-2018
Daniel Parejo,10,es ESP,CM,29-034,61,0,0,0,0,2,0,0,0,73,0,0,1,0.1,0.1,0.2,5,0,62,70,88.6,12,43,3,0,0,38,2017-2018
   Geoffrey Kondogbia,16,cf CTA,CM,25-094,29,0,0,0,0,0,0,0,0,35,2,0,2,0.0,0.0,0.1,2,0,25,27,92.6,7,20,1,1,1,38,2017-2018
Carlos Soler,18,es ESP,RM,21-138,90,0,0,0,0,1,1,0,0,61,1,0,3,0.1,0.1,0.1,3,1,41,51,80.4,3,47,6,4,1,38,2017-2018
José Luis Gayà,14,es ESP,LB,22-360,90,0,0,0,0,1,0,0,0,68,3,3,1,0.0,0.0,1.0,4,0,49,55,89.1,5,40,4,3,2,38,2017-2018
Jeison Murillo,4,co COL,CB,25-358,90,0,0,0,0,1,0,0,0,68,3,1,0,0.1,0.1,0.0,0,0,55,61,90.2,2,40,1,0,0,38,2017-2018
Ezequiel Garay,24,ar ARG,CB,31-222,90,0,0,0,0,1,0,0,0,74,0,0,0,0.1,0.1,0.0,1,0,62,68,91.2,7,43,0,0,0,38,2017-2018
Nacho Vidal,30,es ESP,RB,23-116,90,0,0,0,0,0,0,0,0,73,4,3,1,0.0,0.0,0.0,1,0,53,57,93.0,6,32,0,2,1,38,2017-2018
Jaume Doménech,1,es ESP,GK,27-196,90,0,0,0,0,0,0,0,0,28,0,0,0,0.0,0.0,0.0,0,0,23,25,92.0,0,18,0,0,0,38,2017-2018
Aritz Aduriz,20,es ESP,FW,37-098,90,0,0,0,0,3,1,0,0,30,0,0,0,0.7,0.7,0.0,1,0,18,24,75.0,1,17,1,0,0,38,2017-2018
Iker Muniain,10,es ESP,AM,25-152,90,0,0,0,0,2,1,0,0,68,1,0,0,0.1,0.1,0.3,3,0,51,60,85.0,11,49,4,7,4,38,2017-2018
Iñaki Williams,11,gh GHA,"AM,RW",23-339,71,0,0,0,0,3,0,0,0,42,1,0,2,0.1,0.1,0.0,1,0,22,29,75.9,4,29,2,4,2,38,2017-2018
   Sabin Merino,19,es ESP,RW,26-136,19,0,0,0,0,1,0,0,0,12,0,0,0,0.0,0.0,0.0,0,0,8,11,72.7,1,10,0,1,1,38,2017-2018
Mikel Vesga,21,es ESP,CM,24-364,57,0,0,0,0,0,0,0,0,45,1,1,1,0.0,0.0,0.0,2,0,35,41,85.4,5,32,1,0,0,38,2017-2018
   Ander Iturraspe,8,es ESP,"DM,CM",29-073,33,0,0,0,0,0,0,0,0,25,0,1,0,0.0,0.0,0.0,0,0,17,24,70.8,2,11,0,0,0,38,2017-2018
Beñat Etxebarria,7,es ESP,"CM,DM",31-090,90,0,0,0,0,1,0,0,0,93,3,0,0,0.0,0.0,0.4,5,0,68,86,79.1,13,54,1,1,0,38,2017-2018
Iñigo Lekue,15,es ESP,"WB,LB",25-016,90,0,0,0,0,1,0,0,0,65,4,0,2,0.0,0.0,0.1,2,0,43,51,84.3,4,39,4,4,1,38,2017-2018
Óscar de Marcos,18,es ESP,"WB,RB",29-036,90,0,0,0,0,1,1,0,0,74,2,1,0,0.0,0.0,0.1,2,0,57,66,86.4,7,45,4,1,0,38,2017-2018
Xabier Etxeita,16,es ESP,CB,30-201,61,0,0,0,0,0,0,0,0,40,1,2,0,0.0,0.0,0.0,0,0,24,32,75.0,3,21,0,0,0,38,2017-2018
   Iñigo Córdoba,28,es ESP,LW,21-068,29,0,0,0,0,0,0,0,0,18,1,1,0,0.0,0.0,0.0,3,0,10,15,66.7,2,10,2,0,0,38,2017-2018
Yeray Álvarez,5,es ESP,CB,23-116,90,0,0,0,0,0,0,0,0,69,2,1,2,0.0,0.0,0.0,2,0,51,62,82.3,11,46,3,2,2,38,2017-2018
Unai Núñez,12,es ESP,CB,21-110,90,0,0,0,0,0,0,0,0,60,1,0,1,0.0,0.0,0.0,1,0,51,55,92.7,8,46,2,0,0,38,2017-2018
Kepa Arrizabalaga,1,es ESP,GK,23-229,90,0,0,0,0,0,0,0,0,34,0,0,0,0.0,0.0,0.0,0,0,20,30,66.7,0,18,0,0,0,38,2017-2018
Aritz Aduriz,20,es ESP,FW,37-098,90,0,0,0,0,3,1,0,0,30,0,0,0,0.7,0.7,0.0,1,0,18,24,75.0,1,17,1,0,0,38,2017-2018
Iker Muniain,10,es ESP,AM,25-152,90,0,0,0,0,2,1,0,0,68,1,0,0,0.1,0.1,0.3,3,0,51,60,85.0,11,49,4,7,4,38,2017-2018
Iñaki Williams,11,gh GHA,"AM,RW",23-339,71,0,0,0,0,3,0,0,0,42,1,0,2,0.1,0.1,0.0,1,0,22,29,75.9,4,29,2,4,2,38,2017-2018
   Sabin Merino,19,es ESP,RW,26-136,19,0,0,0,0,1,0,0,0,12,0,0,0,0.0,0.0,0.0,0,0,8,11,72.7,1,10,0,1,1,38,2017-2018
Mikel Vesga,21,es ESP,CM,24-364,57,0,0,0,0,0,0,0,0,45,1,1,1,0.0,0.0,0.0,2,0,35,41,85.4,5,32,1,0,0,38,2017-2018
   Ander Iturraspe,8,es ESP,"DM,CM",29-073,33,0,0,0,0,0,0,0,0,25,0,1,0,0.0,0.0,0.0,0,0,17,24,70.8,2,11,0,0,0,38,2017-2018
Beñat Etxebarria,7,es ESP,"CM,DM",31-090,90,0,0,0,0,1,0,0,0,93,3,0,0,0.0,0.0,0.4,5,0,68,86,79.1,13,54,1,1,0,38,2017-2018
Iñigo Lekue,15,es ESP,"WB,LB",25-016,90,0,0,0,0,1,0,0,0,65,4,0,2,0.0,0.0,0.1,2,0,43,51,84.3,4,39,4,4,1,38,2017-2018
Óscar de Marcos,18,es ESP,"WB,RB",29-036,90,0,0,0,0,1,1,0,0,74,2,1,0,0.0,0.0,0.1,2,0,57,66,86.4,7,45,4,1,0,38,2017-2018
Xabier Etxeita,16,es ESP,CB,30-201,61,0,0,0,0,0,0,0,0,40,1,2,0,0.0,0.0,0.0,0,0,24,32,75.0,3,21,0,0,0,38,2017-2018
   Iñigo Córdoba,28,es ESP,LW,21-068,29,0,0,0,0,0,0,0,0,18,1,1,0,0.0,0.0,0.0,3,0,10,15,66.7,2,10,2,0,0,38,2017-2018
Yeray Álvarez,5,es ESP,CB,23-116,90,0,0,0,0,0,0,0,0,69,2,1,2,0.0,0.0,0.0,2,0,51,62,82.3,11,46,3,2,2,38,2017-2018
Unai Núñez,12,es ESP,CB,21-110,90,0,0,0,0,0,0,0,0,60,1,0,1,0.0,0.0,0.0,1,0,51,55,92.7,8,46,2,0,0,38,2017-2018
Kepa Arrizabalaga,1,es ESP,GK,23-229,90,0,0,0,0,0,0,0,0,34,0,0,0,0.0,0.0,0.0,0,0,20,30,66.7,0,18,0,0,0,38,2017-2018
Fernando Torres,9,es ESP,FW,34-061,90,2,0,0,0,4,2,1,0,26,1,0,0,1.6,1.6,0.0,2,1,12,17,70.6,1,17,1,2,2,38,2017-2018
Vitolo,23,es ESP,"LW,RM",28-199,65,0,0,0,0,0,0,0,0,30,0,0,1,0.0,0.0,0.0,2,0,21,28,75.0,1,16,3,3,3,38,2017-2018
   José María Giménez,24,uy URU,CB,23-120,25,0,0,0,0,0,0,0,0,13,0,1,0,0.0,0.0,0.0,0,0,11,12,91.7,0,6,0,0,0,38,2017-2018
Ángel Correa,11,ar ARG,"RW,FW",23-072,58,0,1,0,0,0,0,0,0,34,1,0,1,0.0,0.0,0.5,4,1,20,28,71.4,3,15,2,3,2,38,2017-2018
   Diego Costa,18,es ESP,FW,29-225,32,0,1,0,0,0,0,1,0,16,0,0,0,0.0,0.0,0.6,2,1,10,12,83.3,1,9,0,1,0,38,2017-2018
Koke,6,es ESP,"AM,LM",26-132,58,0,0,0,0,1,1,0,0,38,0,0,0,0.1,0.1,0.0,0,0,26,35,74.3,2,19,1,0,0,38,2017-2018
   Antoine Griezmann,7,fr FRA,LM,27-060,32,0,0,0,0,1,1,0,0,14,0,0,0,0.0,0.0,0.0,1,0,8,12,66.7,2,9,0,1,0,38,2017-2018
Saúl Ñíguez,8,es ESP,"DM,RM,CM",23-180,90,0,0,0,0,2,0,0,0,62,4,2,2,0.1,0.1,0.0,0,0,31,49,63.3,0,20,2,3,3,38,2017-2018
Gabi,14,es ESP,"CM,DM",34-314,90,0,0,0,0,0,0,0,0,75,2,3,0,0.0,0.0,0.0,1,1,58,67,86.6,3,37,0,4,3,38,2017-2018
Filipe Luís,3,br BRA,LB,32-284,90,0,0,0,0,0,0,1,0,91,2,3,2,0.0,0.0,0.1,1,0,59,74,79.7,1,35,0,5,2,38,2017-2018
Lucas Hernández,19,fr FRA,CB,22-095,62,0,0,0,0,0,0,2,1,32,0,2,0,0.0,0.0,0.0,0,0,20,26,76.9,0,13,0,0,0,38,2017-2018
Stefan Savić,15,me MNE,CB,27-132,90,0,0,0,0,0,0,1,0,60,1,1,2,0.0,0.0,0.0,0,0,36,47,76.6,1,26,0,0,0,38,2017-2018
Juanfran,20,es ESP,RB,33-131,90,0,0,0,0,0,0,0,0,62,1,3,2,0.0,0.0,0.0,0,0,46,56,82.1,6,28,1,2,2,38,2017-2018
Jan Oblak,13,si SVN,GK,25-133,90,0,0,0,0,0,0,0,0,38,0,1,0,0.0,0.0,0.0,0,0,27,37,73.0,0,13,0,0,0,38,2017-2018
Fernando Torres,9,es ESP,FW,34-061,90,2,0,0,0,4,2,1,0,26,1,0,0,1.6,1.6,0.0,2,1,12,17,70.6,1,17,1,2,2,38,2017-2018
Vitolo,23,es ESP,"LW,RM",28-199,65,0,0,0,0,0,0,0,0,30,0,0,1,0.0,0.0,0.0,2,0,21,28,75.0,1,16,3,3,3,38,2017-2018
   José María Giménez,24,uy URU,CB,23-120,25,0,0,0,0,0,0,0,0,13,0,1,0,0.0,0.0,0.0,0,0,11,12,91.7,0,6,0,0,0,38,2017-2018
Ángel Correa,11,ar ARG,"RW,FW",23-072,58,0,1,0,0,0,0,0,0,34,1,0,1,0.0,0.0,0.5,4,1,20,28,71.4,3,15,2,3,2,38,2017-2018
   Diego Costa,18,es ESP,FW,29-225,32,0,1,0,0,0,0,1,0,16,0,0,0,0.0,0.0,0.6,2,1,10,12,83.3,1,9,0,1,0,38,2017-2018
Koke,6,es ESP,"AM,LM",26-132,58,0,0,0,0,1,1,0,0,38,0,0,0,0.1,0.1,0.0,0,0,26,35,74.3,2,19,1,0,0,38,2017-2018
   Antoine Griezmann,7,fr FRA,LM,27-060,32,0,0,0,0,1,1,0,0,14,0,0,0,0.0,0.0,0.0,1,0,8,12,66.7,2,9,0,1,0,38,2017-2018
Saúl Ñíguez,8,es ESP,"DM,RM,CM",23-180,90,0,0,0,0,2,0,0,0,62,4,2,2,0.1,0.1,0.0,0,0,31,49,63.3,0,20,2,3,3,38,2017-2018
Gabi,14,es ESP,"CM,DM",34-314,90,0,0,0,0,0,0,0,0,75,2,3,0,0.0,0.0,0.0,1,1,58,67,86.6,3,37,0,4,3,38,2017-2018
Filipe Luís,3,br BRA,LB,32-284,90,0,0,0,0,0,0,1,0,91,2,3,2,0.0,0.0,0.1,1,0,59,74,79.7,1,35,0,5,2,38,2017-2018
Lucas Hernández,19,fr FRA,CB,22-095,62,0,0,0,0,0,0,2,1,32,0,2,0,0.0,0.0,0.0,0,0,20,26,76.9,0,13,0,0,0,38,2017-2018
Stefan Savić,15,me MNE,CB,27-132,90,0,0,0,0,0,0,1,0,60,1,1,2,0.0,0.0,0.0,0,0,36,47,76.6,1,26,0,0,0,38,2017-2018
Juanfran,20,es ESP,RB,33-131,90,0,0,0,0,0,0,0,0,62,1,3,2,0.0,0.0,0.0,0,0,46,56,82.1,6,28,1,2,2,38,2017-2018
Jan Oblak,13,si SVN,GK,25-133,90,0,0,0,0,0,0,0,0,38,0,1,0,0.0,0.0,0.0,0,0,27,37,73.0,0,13,0,0,0,38,2017-2018
Luis Suárez,9,uy URU,FW,31-116,90,0,1,0,0,2,0,1,0,56,2,1,0,0.1,0.1,0.1,4,1,33,43,76.7,4,48,2,2,1,38,2017-2018
Philippe Coutinho,14,br BRA,LW,25-342,66,1,0,0,0,1,1,0,0,47,1,0,0,0.0,0.0,0.0,2,0,38,42,90.5,3,47,2,4,3,38,2017-2018
   Lionel Messi,10,ar ARG,"FW,LW",30-330,24,0,0,0,0,1,1,0,0,19,0,0,0,0.1,0.1,0.3,3,0,16,17,94.1,6,17,4,2,2,38,2017-2018
Ousmane Dembélé,11,fr FRA,RW,21-005,52,0,0,0,0,0,0,0,0,38,0,2,1,0.0,0.0,0.5,3,0,23,31,74.2,3,34,2,6,5,38,2017-2018
   Denis Suárez,6,es ESP,"RW,RM",24-134,38,0,0,0,0,1,0,0,0,29,0,0,0,0.3,0.3,0.1,1,0,23,27,85.2,1,27,2,3,2,38,2017-2018
Andrés Iniesta,8,es ESP,LM,34-009,81,0,0,0,0,1,0,0,0,85,0,0,1,0.0,0.0,0.0,2,0,71,80,88.8,7,76,5,5,3,38,2017-2018
   Paco Alcácer,17,es ESP,LM,24-263,9,0,0,0,0,1,0,0,0,4,0,0,0,0.1,0.1,0.0,0,0,2,2,100.0,0,4,1,0,0,38,2017-2018
Sergio Busquets,5,es ESP,CM,29-308,90,0,0,0,0,0,0,0,0,59,4,1,0,0.0,0.0,0.0,1,0,51,53,96.2,5,50,0,0,0,38,2017-2018
Ivan Rakitić,4,hr CRO,"RM,CM",30-071,90,0,0,0,0,2,0,1,0,58,1,2,1,0.3,0.3,0.1,2,1,45,51,88.2,9,51,2,2,2,38,2017-2018
Jordi Alba,18,es ESP,LB,29-060,90,0,0,0,0,1,0,1,0,103,3,3,3,0.0,0.0,0.0,1,0,86,94,91.5,8,75,1,1,1,38,2017-2018
Yerry Mina,24,co COL,CB,23-239,90,0,0,0,0,0,0,0,0,66,1,1,1,0.0,0.0,0.0,0,0,55,58,94.8,3,53,1,0,0,38,2017-2018
Gerard Piqué,3,es ESP,CB,31-107,90,0,0,0,0,2,2,0,0,59,0,0,0,0.2,0.2,0.0,0,0,42,47,89.4,5,44,2,0,0,38,2017-2018
Nélson Semedo,2,pt POR,RB,24-185,90,0,0,0,0,0,0,0,0,70,2,1,0,0.0,0.0,0.0,4,0,54,59,91.5,8,52,5,3,3,38,2017-2018
Marc-André ter Stegen,1,de GER,GK,26-020,90,0,0,0,0,0,0,0,0,32,0,0,0,0.0,0.0,0.0,0,0,24,31,77.4,0,16,0,0,0,38,2017-2018
Luis Suárez,9,uy URU,FW,31-116,90,0,1,0,0,2,0,1,0,56,2,1,0,0.1,0.1,0.1,4,1,33,43,76.7,4,48,2,2,1,38,2017-2018
Philippe Coutinho,14,br BRA,LW,25-342,66,1,0,0,0,1,1,0,0,47,1,0,0,0.0,0.0,0.0,2,0,38,42,90.5,3,47,2,4,3,38,2017-2018
   Lionel Messi,10,ar ARG,"FW,LW",30-330,24,0,0,0,0,1,1,0,0,19,0,0,0,0.1,0.1,0.3,3,0,16,17,94.1,6,17,4,2,2,38,2017-2018
Ousmane Dembélé,11,fr FRA,RW,21-005,52,0,0,0,0,0,0,0,0,38,0,2,1,0.0,0.0,0.5,3,0,23,31,74.2,3,34,2,6,5,38,2017-2018
   Denis Suárez,6,es ESP,"RW,RM",24-134,38,0,0,0,0,1,0,0,0,29,0,0,0,0.3,0.3,0.1,1,0,23,27,85.2,1,27,2,3,2,38,2017-2018
Andrés Iniesta,8,es ESP,LM,34-009,81,0,0,0,0,1,0,0,0,85,0,0,1,0.0,0.0,0.0,2,0,71,80,88.8,7,76,5,5,3,38,2017-2018
   Paco Alcácer,17,es ESP,LM,24-263,9,0,0,0,0,1,0,0,0,4,0,0,0,0.1,0.1,0.0,0,0,2,2,100.0,0,4,1,0,0,38,2017-2018
Sergio Busquets,5,es ESP,CM,29-308,90,0,0,0,0,0,0,0,0,59,4,1,0,0.0,0.0,0.0,1,0,51,53,96.2,5,50,0,0,0,38,2017-2018
Ivan Rakitić,4,hr CRO,"RM,CM",30-071,90,0,0,0,0,2,0,1,0,58,1,2,1,0.3,0.3,0.1,2,1,45,51,88.2,9,51,2,2,2,38,2017-2018
