playerId,tid,tp,mins,g,ga,oaa,pae,pw,ps,s,ec,og,gc,yc,syc,rc,tsa,wc,br,pla,pc,pid,avg,Temporada,Jornada
283,8,-2,90,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,8,12,0,2,-2.0,2021,26
673,10,-2,33,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,3,6,0,2,-2.0,2021,26
1115,8,-2,90,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,6,13,0,2,-2.0,2021,26
1261,9,-2,32,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,2,8,0,2,-2.0,2021,26
1302,7,-2,73,0,0,0,1,0,0,0,0,0,2,0,0,1,0,0,8,14,0,3,-2.0,2021,26
1056,8,-3,74,0,0,0,0,0,0,0,1,0,4,1,0,0,0,1,1,3,0,2,-3.0,2021,26
71,3,-4,90,0,0,0,0,0,0,0,1,0,4,1,0,0,0,0,4,8,0,2,-4.0,2021,26
308,18,18,86,1,2,1,4,0,0,0,0,0,1,0,0,0,1,0,4,12,0,3,18.0,2021,27
159,6,17,90,2,1,1,1,0,0,0,1,0,3,0,0,0,3,2,2,14,0,4,17.0,2021,27
240,15,14,82,1,1,0,3,0,0,0,0,0,1,0,0,0,1,0,7,15,0,3,14.0,2021,27
927,3,14,90,0,2,2,4,0,0,0,0,0,1,1,0,0,1,1,5,18,0,4,14.0,2021,27
1194,162,14,79,1,1,0,3,0,0,0,2,0,0,1,0,0,1,4,5,12,0,4,14.0,2021,27
541,2,13,82,2,0,0,0,0,0,0,0,0,1,0,0,0,3,0,4,12,0,4,13.0,2021,27
1058,8,13,90,1,0,0,0,0,0,0,7,0,0,1,0,0,1,0,5,20,0,2,13.0,2021,27
91,3,12,79,1,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,9,0,4,12.0,2021,27
250,15,12,84,1,1,0,1,0,0,0,0,0,1,0,0,0,3,0,2,4,0,4,12.0,2021,27
652,13,12,89,0,1,1,3,0,0,0,1,0,0,0,0,0,1,0,14,15,0,4,12.0,2021,27
92,3,11,90,1,0,1,0,0,0,0,1,0,1,0,0,0,1,1,6,9,0,3,11.0,2021,27
160,18,11,73,1,0,0,0,1,0,0,2,0,1,0,0,0,2,0,2,6,0,4,11.0,2021,27
794,21,11,78,0,0,3,4,0,0,0,1,0,0,0,0,0,0,0,5,17,0,3,11.0,2021,27
1300,15,11,90,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,6,9,0,3,11.0,2021,27
306,18,10,90,1,0,1,4,0,0,0,0,0,1,0,0,0,1,2,3,24,0,4,10.0,2021,27
566,17,10,90,0,0,1,0,0,0,0,6,0,0,0,0,0,0,3,9,19,0,2,10.0,2021,27
650,13,10,90,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,9,6,0,2,10.0,2021,27
895,3,10,17,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,3,10.0,2021,27
1208,21,10,90,0,0,0,0,0,0,0,9,0,0,1,0,0,0,0,15,13,0,2,10.0,2021,27
1332,162,10,90,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,9,10,0,3,10.0,2021,27
67,2,9,90,0,1,1,0,0,0,0,4,0,1,1,0,0,0,0,12,14,0,3,9.0,2021,27
362,21,9,90,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,8,13,0,1,9.0,2021,27
666,2,9,63,0,1,1,0,0,0,0,1,0,1,0,0,0,1,2,3,7,0,4,9.0,2021,27
734,17,9,90,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,9,11,0,1,9.0,2021,27
845,7,9,78,1,0,0,3,0,0,0,0,0,1,0,0,0,1,0,2,17,0,3,9.0,2021,27
1139,21,9,90,0,0,1,3,0,0,0,3,0,0,0,0,0,0,0,11,13,0,3,9.0,2021,27
1263,162,9,90,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,7,6,0,2,9.0,2021,27
1327,4,9,45,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,6,0,4,9.0,2021,27
59,2,8,45,1,0,0,0,0,0,0,2,0,0,0,0,0,1,1,1,4,0,3,8.0,2021,27
94,4,8,90,0,1,2,1,0,0,0,2,0,1,0,0,0,1,0,9,16,0,2,8.0,2021,27
125,5,8,79,1,0,0,0,0,0,0,0,0,2,1,0,0,3,0,8,17,0,3,8.0,2021,27
231,15,8,84,0,1,1,2,0,0,0,0,0,1,0,0,0,0,1,6,6,1,2,8.0,2021,27
478,13,8,82,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,2,10,0,4,8.0,2021,27
547,6,8,90,1,0,0,0,0,0,0,0,0,3,0,0,0,1,1,5,11,0,3,8.0,2021,27
644,13,8,90,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,9,13,0,1,8.0,2021,27
683,17,8,90,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,11,8,0,3,8.0,2021,27
886,11,8,90,1,0,0,1,0,0,0,0,0,3,0,0,0,2,3,6,14,1,3,8.0,2021,27
947,162,8,90,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,8,13,0,1,8.0,2021,27
1053,8,8,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,7,0,3,8.0,2021,27
1059,8,8,90,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,8,10,0,2,8.0,2021,27
1066,14,8,90,0,0,0,0,0,0,3,1,0,0,1,0,0,0,0,11,14,0,1,8.0,2021,27
1290,6,8,63,1,0,0,0,0,0,0,0,0,2,0,0,0,3,0,2,9,0,4,8.0,2021,27
1351,33,8,67,1,0,0,0,0,0,0,1,0,3,0,0,0,1,0,2,7,0,2,8.0,2021,27
81,3,7,73,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,2,12,0,3,7.0,2021,27
365,21,7,90,0,0,0,1,0,0,0,3,0,0,1,0,0,0,0,11,13,0,2,7.0,2021,27
371,21,7,90,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,8,0,2,7.0,2021,27
642,13,7,90,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,9,17,0,2,7.0,2021,27
681,5,7,90,0,0,1,3,0,0,0,0,0,3,0,0,0,1,4,10,19,0,3,7.0,2021,27
850,13,7,90,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,4,7,0,2,7.0,2021,27
873,13,7,90,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,4,9,0,3,7.0,2021,27
1048,8,7,90,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,8,10,0,3,7.0,2021,27
1131,4,7,15,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,2,0,4,7.0,2021,27
1134,6,7,74,0,1,0,0,0,0,0,0,0,2,0,0,0,1,1,7,14,0,3,7.0,2021,27
1168,13,7,90,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,11,15,0,2,7.0,2021,27
1288,17,7,90,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,11,18,0,3,7.0,2021,27
1301,8,7,90,0,0,0,0,0,0,0,6,0,0,1,0,0,0,3,12,20,0,3,7.0,2021,27
1325,162,7,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,3,7.0,2021,27
1334,8,7,60,0,1,0,1,0,0,0,2,0,0,1,0,0,0,1,4,11,0,3,7.0,2021,27
1337,21,7,90,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,11,18,0,2,7.0,2021,27
1344,162,7,90,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,7,13,0,2,7.0,2021,27
65,2,6,27,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,2,0,4,6.0,2021,27
77,3,6,90,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,18,5,0,2,6.0,2021,27
93,4,6,90,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,5,4,0,1,6.0,2021,27
107,4,6,90,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,13,7,0,3,6.0,2021,27
132,5,6,66,0,0,1,6,0,0,0,0,0,2,0,0,0,0,1,1,16,0,3,6.0,2021,27
242,15,6,13,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,4,6.0,2021,27
247,15,6,82,0,0,0,0,1,0,0,0,0,1,0,0,0,0,3,3,17,0,4,6.0,2021,27
793,2,6,69,0,0,1,0,0,0,0,0,0,1,1,0,0,0,2,12,9,0,3,6.0,2021,27
812,162,6,65,0,0,0,4,0,0,0,0,0,0,1,0,0,0,2,2,14,0,4,6.0,2021,27
844,7,6,90,0,0,0,0,0,0,6,0,0,2,0,0,0,0,0,6,13,0,1,6.0,2021,27
877,20,6,90,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,11,4,0,1,6.0,2021,27
880,3,6,78,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11,10,0,3,6.0,2021,27
912,17,6,83,0,0,0,3,0,0,0,1,0,0,0,0,0,0,3,7,21,0,2,6.0,2021,27
996,20,6,90,0,0,0,0,0,0,0,1,0,1,0,0,0,0,6,8,13,0,3,6.0,2021,27
1056,8,6,90,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,8,19,0,2,6.0,2021,27
1115,8,6,81,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,7,11,0,2,6.0,2021,27
1155,13,6,71,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,4,6.0,2021,27
1326,21,6,90,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,9,16,0,3,6.0,2021,27
53,2,5,90,0,0,0,0,0,0,5,2,0,1,0,0,0,0,0,9,19,0,1,5.0,2021,27
75,3,5,55,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,10,6,0,2,5.0,2021,27
102,17,5,90,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,9,12,0,3,5.0,2021,27
244,15,5,90,0,0,0,0,0,0,0,1,0,1,0,0,0,1,2,6,14,0,3,5.0,2021,27
284,17,5,90,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,8,22,0,2,5.0,2021,27
378,21,5,72,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,7,0,3,5.0,2021,27
544,4,5,68,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,1,5,0,3,5.0,2021,27
558,15,5,90,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10,10,0,2,5.0,2021,27
581,21,5,89,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,6,29,0,4,5.0,2021,27
637,13,5,90,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,16,0,3,5.0,2021,27
653,20,5,90,0,0,0,2,0,0,0,3,0,1,0,0,0,0,0,9,21,0,2,5.0,2021,27
801,162,5,90,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,9,19,0,2,5.0,2021,27
807,162,5,90,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,9,12,0,2,5.0,2021,27
863,162,5,90,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,4,15,0,4,5.0,2021,27
1001,13,5,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,3,5.0,2021,27
1029,14,5,90,0,0,1,2,0,0,0,2,0,2,1,0,0,1,0,11,13,0,4,5.0,2021,27
1050,8,5,89,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,4,9,0,3,5.0,2021,27
1088,2,5,83,0,0,1,1,0,0,0,0,0,1,0,0,0,0,2,6,12,0,3,5.0,2021,27
1133,5,5,90,0,1,0,0,0,0,0,0,0,3,0,0,0,0,2,8,16,0,2,5.0,2021,27
1222,3,5,35,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,7,3,0,2,5.0,2021,27
1338,4,5,15,0,0,1,1,0,0,0,0,0,0,0,0,0,1,2,2,7,0,4,5.0,2021,27
1341,20,5,77,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,6,13,0,3,5.0,2021,27
1349,10,5,90,0,0,0,0,0,0,0,1,0,3,0,0,0,0,3,11,18,0,4,5.0,2021,27
55,2,4,90,0,0,0,0,0,0,0,5,0,1,0,0,0,1,0,1,3,0,2,4.0,2021,27
68,3,4,90,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,7,6,0,1,4.0,2021,27
72,3,4,90,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,5,16,0,2,4.0,2021,27
95,4,4,90,0,0,0,0,0,0,0,4,0,1,1,0,0,0,0,7,10,0,2,4.0,2021,27
112,4,4,75,0,0,0,2,0,0,0,0,0,1,1,0,0,1,2,3,18,0,4,4.0,2021,27
230,15,4,90,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,3,0,1,4.0,2021,27
269,16,4,64,0,0,0,0,0,0,0,6,0,2,0,0,0,0,1,6,4,0,3,4.0,2021,27
298,18,4,90,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,10,10,0,1,4.0,2021,27
309,33,4,23,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2,5,0,3,4.0,2021,27
341,33,4,90,0,1,1,2,0,0,0,0,0,4,0,0,0,0,0,8,20,0,2,4.0,2021,27
537,2,4,90,0,0,0,0,0,0,0,5,0,1,0,0,0,1,0,5,9,0,2,4.0,2021,27
557,15,4,77,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,3,14,0,4,4.0,2021,27
559,15,4,90,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,4,7,0,2,4.0,2021,27
574,20,4,90,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,8,15,0,2,4.0,2021,27
601,10,4,90,0,0,0,0,0,0,0,7,0,3,0,0,0,0,0,2,7,0,2,4.0,2021,27
766,3,4,73,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,14,0,4,4.0,2021,27
813,162,4,72,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,4,15,0,4,4.0,2021,27
842,7,4,90,0,0,0,1,0,0,0,1,0,2,0,0,0,1,0,5,9,0,4,4.0,2021,27
876,18,4,90,0,0,0,0,0,0,0,5,1,1,0,0,0,0,0,9,9,0,3,4.0,2021,27
905,5,4,90,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,8,4,0,1,4.0,2021,27
924,7,4,65,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,6,13,0,4,4.0,2021,27
1024,11,4,90,0,0,0,0,0,0,5,1,0,3,0,0,0,0,0,6,14,0,1,4.0,2021,27
1042,14,4,45,0,0,0,3,0,0,0,0,0,2,0,0,0,2,3,2,8,0,4,4.0,2021,27
1063,8,4,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,10,0,4,4.0,2021,27
1103,14,4,73,0,0,0,0,0,0,0,4,0,2,0,0,0,0,0,6,9,0,3,4.0,2021,27
1129,14,4,90,0,0,0,0,0,0,0,5,0,2,0,0,0,0,0,13,12,0,3,4.0,2021,27
1157,15,4,90,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,3,7,0,2,4.0,2021,27
1186,14,4,62,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,7,6,0,3,4.0,2021,27
1318,3,4,17,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,2,0,4,4.0,2021,27
1328,17,4,83,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,6,15,0,4,4.0,2021,27
1347,11,4,71,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,4,0,2,4.0,2021,27
1353,2,4,90,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,6,8,0,2,4.0,2021,27
127,5,3,90,0,0,0,1,0,0,0,0,0,3,0,0,0,0,2,7,19,0,3,3.0,2021,27
228,11,3,71,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,2,5,0,3,3.0,2021,27
264,16,3,90,1,0,0,0,0,0,0,1,0,4,0,0,0,1,0,2,14,0,4,3.0,2021,27
310,20,3,84,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,15,0,3,3.0,2021,27
317,21,3,12,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,3,0,3,3.0,2021,27
567,17,3,79,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,21,0,4,3.0,2021,27
606,10,3,66,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,6,17,0,3,3.0,2021,27
664,20,3,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,0,2,3.0,2021,27
704,8,3,90,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,19,0,4,3.0,2021,27
718,20,3,90,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,9,17,0,2,3.0,2021,27
768,18,3,90,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10,22,0,2,3.0,2021,27
853,10,3,76,0,0,0,1,0,0,0,1,0,3,0,0,0,0,0,5,13,0,3,3.0,2021,27
875,18,3,90,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,8,15,0,3,3.0,2021,27
918,4,3,90,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,15,0,3,3.0,2021,27
923,7,3,79,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,4,6,0,3,3.0,2021,27
930,10,3,76,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,1,11,0,4,3.0,2021,27
955,7,3,90,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,7,8,0,2,3.0,2021,27
995,20,3,77,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,8,0,4,3.0,2021,27
1047,14,3,90,0,0,0,0,0,0,5,0,0,2,0,0,0,0,0,7,6,0,1,3.0,2021,27
1069,33,3,79,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,10,17,0,3,3.0,2021,27
1073,33,3,67,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,9,9,0,3,3.0,2021,27
1092,7,3,90,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,5,7,0,2,3.0,2021,27
1256,18,3,85,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,7,19,0,2,3.0,2021,27
1291,7,3,85,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,7,6,0,3,3.0,2021,27
1293,18,3,86,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,5,10,0,4,3.0,2021,27
1308,11,3,90,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,14,0,3,3.0,2021,27
1323,16,3,45,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,6,4,0,3,3.0,2021,27
1329,9,3,90,0,0,0,1,0,0,0,0,0,2,0,0,0,0,1,8,9,0,4,3.0,2021,27
1330,9,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,0,3,3.0,2021,27
1335,18,3,90,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,8,12,0,2,3.0,2021,27
1346,4,3,75,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,2,12,0,4,3.0,2021,27
1348,10,3,90,0,0,0,0,0,0,0,2,0,3,0,0,0,0,3,9,13,0,3,3.0,2021,27
74,3,2,90,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,8,18,0,2,2.0,2021,27
90,3,2,11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,2.0,2021,27
135,5,2,24,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,4,2.0,2021,27
136,13,2,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,3,2.0,2021,27
147,6,2,90,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,9,7,0,2,2.0,2021,27
148,6,2,63,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,5,2,0,3,2.0,2021,27
197,9,2,90,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,3,7,0,3,2.0,2021,27
201,10,2,24,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,2.0,2021,27
217,20,2,45,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,2,4,0,3,2.0,2021,27
222,11,2,84,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,1,7,0,4,2.0,2021,27
232,15,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,7,0,2,2.0,2021,27
255,16,2,90,0,0,0,0,0,0,0,6,0,4,0,0,0,0,0,5,5,0,2,2.0,2021,27
294,17,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,4,2.0,2021,27
348,20,2,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,3,2.0,2021,27
350,20,2,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,3,2.0,2021,27
539,2,2,45,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,7,0,2,2.0,2021,27
561,16,2,80,0,0,0,0,0,0,0,1,0,4,0,0,0,0,2,4,7,0,4,2.0,2021,27
602,10,2,63,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,3,8,0,3,2.0,2021,27
645,13,2,8,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,2.0,2021,27
675,17,2,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,3,2.0,2021,27
680,20,2,32,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,3,0,3,2.0,2021,27
691,10,2,27,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4,7,0,4,2.0,2021,27
700,11,2,90,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,6,9,0,2,2.0,2021,27
743,11,2,90,0,0,0,1,0,0,0,5,0,3,0,0,0,0,1,6,13,0,2,2.0,2021,27
816,162,2,18,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,5,0,3,2.0,2021,27
817,162,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2.0,2021,27
846,7,2,12,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,2,0,3,2.0,2021,27
868,16,2,45,0,0,0,0,1,0,0,1,0,2,0,0,0,0,0,3,8,0,3,2.0,2021,27
887,11,2,84,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,10,18,0,3,2.0,2021,27
898,6,2,27,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,5,3,0,3,2.0,2021,27
910,5,2,90,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,9,6,0,2,2.0,2021,27
913,18,2,73,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,4,9,0,3,2.0,2021,27
922,7,2,65,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,15,0,3,2.0,2021,27
939,4,2,90,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,5,11,0,2,2.0,2021,27
942,13,2,19,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,3,0,4,2.0,2021,27
951,7,2,25,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3,0,4,2.0,2021,27
1009,6,2,16,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,5,0,3,2.0,2021,27
1031,14,2,90,0,0,0,0,0,0,0,1,0,2,0,0,0,0,1,7,11,0,3,2.0,2021,27
1098,14,2,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2.0,2021,27
1108,21,2,18,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,0,3,2.0,2021,27
1116,8,2,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,3,2.0,2021,27
1121,14,2,90,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,5,11,0,2,2.0,2021,27
1122,3,2,12,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,2,2.0,2021,27
1145,162,2,11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,2,2.0,2021,27
1161,20,2,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,2.0,2021,27
1183,9,2,21,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,7,0,4,2.0,2021,27
1191,18,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,4,2.0,2021,27
1193,5,2,24,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,4,2.0,2021,27
1197,33,2,67,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,2,15,0,3,2.0,2021,27
1200,7,2,90,0,0,0,3,0,0,0,4,0,2,0,0,0,0,1,9,16,0,2,2.0,2021,27
1209,14,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2.0,2021,27
1221,4,2,45,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,8,0,3,2.0,2021,27
1243,8,2,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,2,2.0,2021,27
1275,17,2,32,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,4,2.0,2021,27
1276,20,2,90,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,13,0,4,2.0,2021,27
1282,9,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,3,2.0,2021,27
1285,14,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,2.0,2021,27
1299,9,2,69,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,6,11,0,3,2.0,2021,27
1317,20,2,77,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,9,0,2,2.0,2021,27
1324,4,2,85,0,0,0,3,0,0,0,0,0,1,1,0,0,0,1,4,10,0,2,2.0,2021,27
1333,33,2,90,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,9,8,0,1,2.0,2021,27
1342,18,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,4,2.0,2021,27
1343,7,2,5,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,3,0,3,2.0,2021,27
1350,10,2,14,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,4,2.0,2021,27
109,2,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1.0,2021,27
121,5,1,90,0,0,0,0,0,0,0,1,0,3,1,0,0,0,0,8,7,0,2,1.0,2021,27
124,5,1,11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3,1.0,2021,27
133,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1.0,2021,27
150,6,1,90,0,0,0,0,0,0,0,0,0,3,1,0,0,1,0,6,18,0,3,1.0,2021,27
245,15,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,3,1.0,2021,27
248,15,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1.0,2021,27
271,16,1,90,0,0,0,0,0,0,0,2,0,4,1,0,0,0,2,9,13,0,3,1.0,2021,27
307,20,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,3,1.0,2021,27
415,17,1,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,4,1.0,2021,27
568,21,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1.0,2021,27
609,10,1,14,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,3,3,0,2,1.0,2021,27
729,13,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1.0,2021,27
775,5,1,32,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,1,2,0,3,1.0,2021,27
783,33,1,11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,4,1.0,2021,27
