playerId,tid,tp,mins,g,ga,oaa,pae,pw,ps,s,ec,og,gc,yc,syc,rc,tsa,wc,br,pla,pc,pid,avg,Temporada,Jornada,position
768,10,0,90,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,5,16,0,2,0.0,2020,32,defensa
776,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,2020,32,mediocentro
783,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,2020,32,delantero
792,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,2020,32,defensa
797,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,2020,32,mediocentro
798,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,2020,32,defensa
801,162,0,58,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,5,16,0,2,0.0,2020,32,defensa
804,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,2020,32,portero
826,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,2020,32,portero
829,63,0,90,0,0,0,1,0,0,0,2,0,2,0,0,0,0,1,6,22,0,2,0.0,2020,32,defensa
830,63,0,68,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,2,12,0,2,0.0,2020,32,defensa
833,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,2020,32,mediocentro
834,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,2020,32,mediocentro
840,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,2020,32,delantero
841,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,2020,32,mediocentro
844,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,2020,32,portero
858,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,2020,32,defensa
859,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,2020,32,defensa
860,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,2020,32,delantero
866,63,0,45,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,11,0,3,0.0,2020,32,mediocentro
874,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,2020,32,mediocentro
877,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,2020,32,portero
878,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,2020,32,defensa
881,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,2020,32,defensa
883,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,2020,32,mediocentro
902,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,2020,32,mediocentro
906,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,2020,32,defensa
907,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,2020,32,delantero
908,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,2020,32,portero
917,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,2020,32,delantero
934,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,2020,32,defensa
937,2,0,25,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,3,0.0,2020,32,mediocentro
943,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,2020,32,defensa
945,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,2020,32,defensa
948,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,2020,32,defensa
952,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,2020,32,mediocentro
958,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,2020,32,defensa
961,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,2020,32,mediocentro
966,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,2020,32,mediocentro
968,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,2020,32,delantero
969,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,2020,32,portero
982,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,2020,32,portero
983,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,2020,32,delantero
984,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,2020,32,delantero
985,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,2020,32,delantero
987,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,2020,32,defensa
988,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,2020,32,portero
993,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,2020,32,portero
994,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,2020,32,delantero
1000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,2020,32,mediocentro
1001,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,2020,32,mediocentro
1003,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,2020,32,mediocentro
1004,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,2020,32,mediocentro
1005,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,2020,32,mediocentro
1007,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,2020,32,delantero
1011,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,2020,32,delantero
1012,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,2020,32,defensa
1013,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,2020,32,mediocentro
1015,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,2020,32,delantero
1017,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,2020,32,mediocentro
1019,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,2020,32,mediocentro
1022,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,2020,32,delantero
1024,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,2020,32,portero
736,10,-1,59,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,5,6,1,3,-1.0,2020,32,mediocentro
850,13,-1,45,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,4,14,0,2,-1.0,2020,32,defensa
894,21,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,-3.0,2020,32,defensa
310,20,11,81,0,1,2,1,0,0,0,0,0,1,0,0,0,0,0,10,9,0,3,11.0,2020,33,mediocentro
356,20,11,73,1,0,0,0,0,0,0,0,0,1,0,0,0,1,6,0,17,0,4,11.0,2020,33,delantero
540,2,11,69,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,8,8,0,3,11.0,2020,33,mediocentro
893,21,11,90,1,0,0,0,0,0,0,3,0,0,1,0,0,1,0,3,5,0,3,11.0,2020,33,mediocentro
132,5,10,64,0,2,0,1,0,0,0,0,0,2,0,0,0,0,2,3,9,0,3,10.0,2020,33,mediocentro
140,6,10,90,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,8,2,0,1,10.0,2020,33,portero
981,13,10,75,0,1,0,0,0,0,0,3,0,0,1,0,0,0,0,5,13,0,2,10.0,2020,33,defensa
62,2,9,90,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,3,4,0,3,9.0,2020,33,mediocentro
190,9,9,90,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,12,15,0,2,9.0,2020,33,defensa
558,15,9,90,0,0,0,0,0,0,0,10,0,0,0,0,0,0,1,9,16,0,2,9.0,2020,33,defensa
691,10,9,76,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,6,8,0,4,9.0,2020,33,delantero
805,162,9,90,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,3,4,0,2,9.0,2020,33,defensa
879,19,9,79,1,0,0,1,0,0,0,1,0,2,0,0,0,1,3,5,18,0,3,9.0,2020,33,mediocentro
896,3,9,62,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,12,0,4,9.0,2020,33,delantero
947,162,9,90,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,8,20,0,1,9.0,2020,33,portero
53,2,8,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,6,0,1,8.0,2020,33,portero
103,9,8,76,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4,6,19,0,3,8.0,2020,33,mediocentro
131,5,8,90,1,0,0,1,0,0,0,0,0,2,0,0,0,1,1,6,12,0,3,8.0,2020,33,mediocentro
143,6,8,90,0,0,0,2,0,0,0,3,0,0,0,0,0,0,2,3,19,0,2,8.0,2020,33,defensa
362,21,8,90,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,5,0,1,8.0,2020,33,portero
415,17,8,89,1,0,0,0,0,0,0,2,0,1,0,0,0,3,1,1,6,0,4,8.0,2020,33,delantero
644,13,8,90,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,8,12,0,1,8.0,2020,33,portero
645,13,8,90,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,6,9,0,2,8.0,2020,33,defensa
650,13,8,90,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,9,13,0,2,8.0,2020,33,defensa
806,162,8,90,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,1,0,2,8.0,2020,33,defensa
809,162,8,90,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10,11,0,2,8.0,2020,33,defensa
832,63,8,77,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,7,17,0,4,8.0,2020,33,delantero
873,13,8,90,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,7,9,0,3,8.0,2020,33,mediocentro
987,21,8,90,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,5,0,2,8.0,2020,33,defensa
86,3,7,28,1,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,4,0,3,7.0,2020,33,mediocentro
91,3,7,18,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,1,3,0,4,7.0,2020,33,delantero
111,4,7,90,1,0,0,1,0,0,0,0,0,2,0,0,0,2,3,3,24,0,4,7.0,2020,33,delantero
150,6,7,90,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,11,16,0,3,7.0,2020,33,mediocentro
184,9,7,90,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,7,9,0,1,7.0,2020,33,portero
192,9,7,90,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,8,6,0,2,7.0,2020,33,defensa
193,9,7,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,16,0,3,7.0,2020,33,mediocentro
197,9,7,90,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,4,6,0,3,7.0,2020,33,mediocentro
201,10,7,29,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4,0,4,7.0,2020,33,delantero
240,15,7,90,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,8,18,0,3,7.0,2020,33,mediocentro
306,18,7,90,1,0,0,1,0,0,0,0,0,2,0,0,0,1,1,1,14,0,3,7.0,2020,33,mediocentro
308,18,7,68,1,0,0,1,0,0,0,1,0,2,0,0,0,1,1,0,8,0,3,7.0,2020,33,mediocentro
320,6,7,90,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,7,5,0,2,7.0,2020,33,defensa
327,19,7,90,0,1,0,1,0,0,0,7,0,2,0,0,0,1,0,7,13,0,3,7.0,2020,33,mediocentro
369,21,7,90,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,3,13,0,2,7.0,2020,33,defensa
371,21,7,90,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,6,11,0,2,7.0,2020,33,defensa
593,10,7,90,0,0,0,0,0,0,0,10,0,1,0,0,0,0,1,6,4,0,2,7.0,2020,33,defensa
637,13,7,85,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,8,5,0,3,7.0,2020,33,mediocentro
666,4,7,90,0,1,1,1,0,0,0,0,0,2,0,0,0,1,2,3,12,0,4,7.0,2020,33,delantero
681,5,7,71,1,0,0,0,0,0,0,0,0,2,0,0,0,1,1,2,6,0,4,7.0,2020,33,delantero
684,9,7,90,0,0,0,2,0,0,0,3,0,0,1,0,0,0,1,7,15,0,2,7.0,2020,33,defensa
789,20,7,45,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,5,0,4,7.0,2020,33,delantero
864,162,7,90,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,6,0,3,7.0,2020,33,mediocentro
898,6,7,90,0,0,0,0,0,0,0,4,0,0,0,0,0,1,1,8,14,0,3,7.0,2020,33,mediocentro
900,19,7,90,1,0,0,0,0,0,0,0,0,2,0,0,0,1,0,2,10,0,4,7.0,2020,33,delantero
55,2,6,90,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,9,0,2,6.0,2020,33,defensa
56,2,6,74,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,5,13,0,2,6.0,2020,33,defensa
90,3,6,72,0,0,1,0,0,0,0,0,0,1,0,0,0,2,1,1,11,0,4,6.0,2020,33,delantero
136,13,6,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,7,0,3,6.0,2020,33,mediocentro
232,15,6,90,0,0,0,3,0,0,0,2,0,0,0,0,0,0,1,8,19,0,2,6.0,2020,33,defensa
238,15,6,90,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,5,10,0,3,6.0,2020,33,mediocentro
367,10,6,14,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,2,1,0,2,6.0,2020,33,defensa
374,21,6,90,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,6,7,0,3,6.0,2020,33,mediocentro
539,2,6,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,18,0,2,6.0,2020,33,defensa
567,17,6,89,0,0,2,0,0,0,0,2,0,1,0,0,0,2,0,0,7,0,4,6.0,2020,33,delantero
642,13,6,75,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,6,11,0,2,6.0,2020,33,defensa
652,13,6,90,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5,22,0,4,6.0,2020,33,delantero
676,2,6,90,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,5,17,0,2,6.0,2020,33,defensa
715,16,6,74,1,0,0,0,0,0,0,1,0,2,1,0,0,2,1,4,14,0,4,6.0,2020,33,delantero
731,9,6,90,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,4,13,0,3,6.0,2020,33,mediocentro
801,162,6,90,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7,25,0,2,6.0,2020,33,defensa
875,18,6,82,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,6,5,0,3,6.0,2020,33,mediocentro
919,11,6,79,1,0,0,0,0,0,0,1,0,5,0,0,0,1,1,4,5,0,3,6.0,2020,33,mediocentro
944,20,6,90,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,11,7,0,2,6.0,2020,33,defensa
989,21,6,89,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,12,0,3,6.0,2020,33,mediocentro
997,6,6,90,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,5,13,0,2,6.0,2020,33,defensa
58,2,5,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,3,5.0,2020,33,mediocentro
102,17,5,24,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,5,2,0,3,5.0,2020,33,mediocentro
200,9,5,65,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,2,11,0,4,5.0,2020,33,delantero
293,6,5,67,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,5,7,0,4,5.0,2020,33,delantero
314,162,5,90,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,16,0,4,5.0,2020,33,delantero
339,20,5,90,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,11,9,0,1,5.0,2020,33,portero
340,63,5,90,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,11,7,0,1,5.0,2020,33,portero
348,20,5,17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,3,5.0,2020,33,mediocentro
378,21,5,67,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,6,0,3,5.0,2020,33,mediocentro
547,6,5,79,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,3,17,0,3,5.0,2020,33,mediocentro
564,17,5,90,0,0,1,0,0,0,0,6,0,1,1,0,0,0,0,4,6,0,2,5.0,2020,33,defensa
566,17,5,90,0,0,0,0,0,0,0,2,0,1,0,0,0,1,0,10,8,0,2,5.0,2020,33,defensa
576,21,5,84,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,15,0,4,5.0,2020,33,delantero
688,10,5,90,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,6,0,3,5.0,2020,33,mediocentro
766,3,5,62,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,9,0,3,5.0,2020,33,mediocentro
816,162,5,84,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,7,10,0,3,5.0,2020,33,mediocentro
827,63,5,90,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,3,5,0,2,5.0,2020,33,defensa
831,63,5,77,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3,8,0,3,5.0,2020,33,mediocentro
913,18,5,81,0,0,0,1,0,0,0,1,0,2,0,0,0,1,4,6,13,0,3,5.0,2020,33,mediocentro
945,19,5,90,0,1,0,2,0,0,0,5,0,2,0,0,0,0,1,3,14,0,2,5.0,2020,33,defensa
80,3,4,90,0,0,0,0,0,0,0,2,0,2,0,0,0,0,1,10,5,0,3,4.0,2020,33,mediocentro
82,3,4,72,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3,6,17,0,3,4.0,2020,33,mediocentro
107,4,4,81,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,8,16,0,3,4.0,2020,33,mediocentro
118,5,4,90,0,0,0,0,0,0,0,5,0,2,0,0,0,0,0,5,2,0,2,4.0,2020,33,defensa
214,11,4,71,0,0,0,3,0,0,0,0,0,3,0,0,0,1,3,5,10,0,3,4.0,2020,33,mediocentro
216,11,4,90,0,0,0,2,0,0,0,0,0,5,0,0,0,0,5,12,15,0,3,4.0,2020,33,mediocentro
248,15,4,65,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,6,0,4,4.0,2020,33,delantero
274,16,4,90,0,0,0,0,0,0,4,1,0,2,0,0,0,0,0,5,14,0,1,4.0,2020,33,portero
329,19,4,62,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,4,0,3,4.0,2020,33,mediocentro
334,9,4,89,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,3,12,0,4,4.0,2020,33,delantero
336,63,4,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,0,4,4.0,2020,33,delantero
343,20,4,90,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,6,15,0,2,4.0,2020,33,defensa
344,20,4,90,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,7,14,0,2,4.0,2020,33,defensa
557,15,4,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,0,4,4.0,2020,33,delantero
601,10,4,90,0,0,0,0,0,0,0,4,0,1,1,0,0,0,0,9,8,0,2,4.0,2020,33,defensa
608,10,4,90,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,10,17,0,1,4.0,2020,33,portero
609,10,4,90,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,11,14,0,2,4.0,2020,33,defensa
679,10,4,61,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,2,0,3,4.0,2020,33,mediocentro
754,19,4,28,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,2,5,0,3,4.0,2020,33,mediocentro
768,10,4,90,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3,6,11,0,2,4.0,2020,33,defensa
814,162,4,68,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,11,0,4,4.0,2020,33,delantero
822,162,4,68,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,4,9,0,4,4.0,2020,33,delantero
828,63,4,90,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,7,17,0,2,4.0,2020,33,defensa
829,63,4,90,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,1,9,0,2,4.0,2020,33,defensa
830,63,4,90,0,0,1,2,0,0,0,1,0,1,0,0,0,0,0,4,12,0,2,4.0,2020,33,defensa
846,7,4,65,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,7,11,0,3,4.0,2020,33,mediocentro
866,63,4,77,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,10,0,3,4.0,2020,33,mediocentro
882,5,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,4,4.0,2020,33,delantero
901,15,4,90,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,5,16,0,2,4.0,2020,33,defensa
942,13,4,81,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,12,0,4,4.0,2020,33,delantero
991,4,4,72,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,5,0,2,4.0,2020,33,defensa
1008,17,4,77,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,6,9,0,3,4.0,2020,33,mediocentro
1015,6,4,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,4,4.0,2020,33,delantero
68,3,3,90,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,8,6,0,1,3.0,2020,33,portero
75,3,3,90,0,0,0,0,0,0,0,6,0,2,0,0,0,1,0,5,15,0,2,3.0,2020,33,defensa
78,3,3,90,0,0,0,0,0,0,0,8,0,2,0,0,0,0,0,5,9,0,2,3.0,2020,33,defensa
112,4,3,18,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,0,5,0,4,3.0,2020,33,delantero
147,6,3,57,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,7,0,2,3.0,2020,33,defensa
159,6,3,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,14,0,4,3.0,2020,33,delantero
242,15,3,78,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,3,11,0,3,3.0,2020,33,mediocentro
247,15,3,90,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3,11,0,4,3.0,2020,33,delantero
284,17,3,90,0,0,0,1,0,0,0,3,0,1,0,0,0,0,0,6,19,0,2,3.0,2020,33,defensa
296,17,3,77,0,0,0,0,0,0,0,2,0,1,1,0,0,0,2,4,8,0,3,3.0,2020,33,mediocentro
298,18,3,90,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,9,11,0,1,3.0,2020,33,portero
307,20,3,73,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,9,5,0,3,3.0,2020,33,mediocentro
321,19,3,90,0,0,0,0,0,0,5,0,0,2,0,0,0,0,0,7,18,0,1,3.0,2020,33,portero
323,19,3,90,0,0,0,1,0,0,0,3,0,2,0,0,0,0,5,5,19,0,2,3.0,2020,33,defensa
324,19,3,79,0,0,0,0,0,0,0,4,0,2,0,0,0,0,0,6,7,0,2,3.0,2020,33,defensa
387,9,3,90,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,4,20,0,3,3.0,2020,33,mediocentro
572,19,3,79,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,6,2,0,3,3.0,2020,33,mediocentro
674,10,3,61,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,2,8,0,4,3.0,2020,33,delantero
680,20,3,90,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,6,10,0,3,3.0,2020,33,mediocentro
700,11,3,71,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,10,5,0,2,3.0,2020,33,defensa
701,16,3,83,0,0,0,0,0,0,0,0,0,2,1,0,0,0,4,1,9,0,3,3.0,2020,33,mediocentro
704,21,3,84,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,1,24,0,4,3.0,2020,33,delantero
718,20,3,90,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,9,9,0,2,3.0,2020,33,defensa
734,17,3,90,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,5,12,0,1,3.0,2020,33,portero
775,5,3,90,0,0,0,0,0,0,0,1,0,2,0,0,0,0,1,5,4,0,3,3.0,2020,33,mediocentro
786,17,3,66,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,4,9,0,4,3.0,2020,33,delantero
812,162,3,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,4,3.0,2020,33,delantero
842,7,3,75,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,6,8,0,4,3.0,2020,33,delantero
863,162,3,60,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,15,0,4,3.0,2020,33,delantero
867,63,3,90,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,7,0,4,3.0,2020,33,delantero
927,3,3,62,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4,14,0,4,3.0,2020,33,delantero
930,10,3,86,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,10,0,4,3.0,2020,33,delantero
941,10,3,90,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,6,7,0,2,3.0,2020,33,defensa
950,7,3,65,0,0,0,1,0,0,0,0,0,1,0,0,0,2,0,2,13,0,4,3.0,2020,33,delantero
953,7,3,85,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,6,7,0,3,3.0,2020,33,mediocentro
977,6,3,33,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,3,0,2,3.0,2020,33,defensa
1005,18,3,22,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,3,0,3,3.0,2020,33,mediocentro
1011,18,3,23,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,4,3.0,2020,33,delantero
1018,21,3,23,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,4,0,4,3.0,2020,33,delantero
